Date,Key,NewCases,NewDeaths,NewMild,NewSevere,NewCritical,CurrentlyMild,CurrentlySevere,CurrentlyCritical
2020-04-20,CH_BS,1,2,1,0,0,32,15,7
2020-04-21,CH_BS,0,2,0,0,0,27,13,7
2020-04-22,CH_BS,0,1,0,0,0,19,11,6
2020-04-23,CH_BS,3,0,2,0,0,15,10,5
2020-04-24,CH_BS,5,1,4,1,0,14,9,5
2020-04-25,CH_BS,2,0,2,0,0,11,7,4
2020-04-26,CH_BS,2,0,2,0,0,10,7,4
2020-04-27,CH_BS,1,0,1,0,0,10,6,3
2020-04-28,CH_BS,2,3,2,0,0,12,5,3
2020-04-29,CH_BS,3,0,2,0,0,14,4,3
2020-04-30,CH_BS,5,1,4,1,0,16,4,2
2020-05-01,CH_BS,1,0,1,0,0,13,4,2
2020-05-02,CH_BS,3,0,2,0,0,14,4,2
2020-05-03,CH_BS,1,0,1,0,0,13,4,2
2020-05-04,CH_BS,2,0,2,0,0,14,4,2
2020-05-05,CH_BS,1,0,1,0,0,13,4,2
2020-05-06,CH_BS,3,0,2,0,0,13,4,2
2020-05-07,CH_BS,3,0,2,0,0,11,4,2
2020-05-08,CH_BS,1,0,1,0,0,11,4,2
2020-05-09,CH_BS,1,0,1,0,0,10,4,2
2020-05-10,CH_BS,1,0,1,0,0,10,4,2
2020-05-11,CH_BS,2,0,2,0,0,10,4,2
2020-05-12,CH_BS,0,0,0,0,0,9,3,1
2020-05-13,CH_BS,0,0,0,0,0,6,3,1
2020-05-14,CH_BS,1,0,1,0,0,5,2,1
2020-03-13,CH_JU,5,0,4,1,0,10,2,1
2020-03-14,CH_JU,1,0,1,0,0,10,3,1
2020-03-15,CH_JU,1,0,1,0,0,11,3,1
2020-03-16,CH_JU,6,0,5,1,0,14,3,1
2020-03-17,CH_JU,4,0,3,1,0,18,4,1
2020-03-18,CH_JU,3,0,2,0,0,20,4,2
2020-03-19,CH_JU,4,0,3,1,0,19,5,2
2020-03-20,CH_JU,8,0,6,1,0,22,6,2
2020-03-21,CH_JU,10,0,8,2,0,29,7,2
2020-03-22,CH_JU,7,0,6,1,0,34,8,3
2020-03-23,CH_JU,8,0,6,1,0,35,9,3
2020-03-24,CH_JU,13,0,10,2,1,42,10,4
2020-03-25,CH_JU,10,0,8,2,0,48,11,4
2020-03-26,CH_JU,8,0,6,1,0,51,12,5
2020-03-27,CH_JU,14,0,11,2,1,56,14,5
2020-03-28,CH_JU,5,0,4,1,0,52,14,5
2020-03-29,CH_JU,8,0,6,1,0,53,15,5
2020-03-30,CH_JU,1,0,1,0,0,47,14,5
2020-03-31,CH_JU,12,0,10,2,1,46,16,6
2020-04-01,CH_JU,5,0,4,1,0,42,15,6
2020-04-02,CH_JU,4,0,3,1,0,39,14,6
2020-04-03,CH_JU,0,0,0,0,0,28,13,6
2020-04-04,CH_JU,5,0,4,1,0,28,13,6
2020-04-05,CH_JU,6,0,5,1,0,26,12,5
2020-04-06,CH_JU,4,0,3,1,0,29,11,5
2020-04-07,CH_JU,7,0,6,1,0,25,11,5
2020-04-08,CH_JU,3,1,2,0,0,23,9,5
2020-04-09,CH_JU,5,0,4,1,0,24,9,4
2020-04-10,CH_JU,3,2,2,0,0,26,8,4
2020-04-11,CH_JU,1,0,1,0,0,23,8,3
2020-04-12,CH_JU,0,0,0,0,0,18,6,3
2020-04-13,CH_JU,1,0,1,0,0,16,6,3
2020-04-14,CH_JU,1,0,1,0,0,11,5,3
2020-04-15,CH_JU,3,0,2,0,0,11,6,2
2020-04-16,CH_JU,1,0,1,0,0,8,5,2
2020-04-17,CH_JU,2,0,2,0,0,7,5,2
2020-04-18,CH_JU,1,0,1,0,0,7,4,2
2020-04-19,CH_JU,0,2,0,0,0,7,3,2
2020-04-20,CH_JU,3,1,2,0,0,9,3,2
2020-04-21,CH_JU,0,0,0,0,0,8,2,2
2020-04-22,CH_JU,1,0,1,0,0,6,2,1
2020-04-23,CH_JU,0,0,0,0,0,6,2,1
2020-04-24,CH_JU,0,0,0,0,0,4,2,1
2020-04-25,CH_JU,0,0,0,0,0,3,2,1
2020-04-26,CH_JU,0,0,0,0,0,3,2,1
2020-04-27,CH_JU,0,1,0,0,0,1,1,1
2020-04-28,CH_JU,1,0,1,0,0,2,1,1
2020-04-29,CH_JU,0,0,0,0,0,1,1,1
2020-04-30,CH_JU,1,0,1,0,0,2,1,0
2020-05-01,CH_JU,0,0,0,0,0,2,1,0
2020-05-02,CH_JU,0,0,0,0,0,2,0,0
2020-05-03,CH_JU,0,0,0,0,0,2,0,0
2020-05-04,CH_JU,0,0,0,0,0,2,0,0
2020-05-05,CH_JU,3,0,2,0,0,3,1,0
2020-05-06,CH_JU,0,0,0,0,0,3,1,0
2020-05-07,CH_JU,0,0,0,0,0,2,1,0
2020-05-08,CH_JU,1,0,1,0,0,3,1,0
2020-05-09,CH_JU,0,0,0,0,0,3,1,0
2020-05-10,CH_JU,0,0,0,0,0,3,1,0
2020-05-11,CH_JU,0,0,0,0,0,3,1,0
2020-05-12,CH_JU,0,0,0,0,0,1,1,0
2020-05-13,CH_JU,0,0,0,0,0,1,1,0
2020-03-13,CH_ZH,23,,18,3,1,107,23,8
2020-03-14,CH_ZH,55,,44,8,3,147,31,11
2020-03-15,CH_ZH,32,,26,5,2,168,36,12
2020-03-16,CH_ZH,76,0,61,11,4,222,47,16
2020-03-17,CH_ZH,103,0,82,15,5,294,61,21
2020-03-18,CH_ZH,139,1,111,21,7,374,81,28
2020-03-19,CH_ZH,111,1,89,17,6,431,97,33
2020-03-20,CH_ZH,32,1,26,5,2,438,101,34
2020-03-21,CH_ZH,0,1,0,0,0,394,99,34
2020-03-22,CH_ZH,0,1,0,0,0,369,97,34
2020-03-23,CH_ZH,364,0,291,55,18,599,146,52
2020-03-24,CH_ZH,148,2,118,22,7,635,162,59
2020-03-25,CH_ZH,147,2,118,22,7,642,181,65
2020-03-26,CH_ZH,132,3,106,20,7,658,193,70
2020-03-27,CH_ZH,127,2,102,19,6,734,207,74
2020-03-28,CH_ZH,74,4,59,11,4,794,207,77
2020-03-29,CH_ZH,32,3,26,5,2,819,196,76
2020-03-30,CH_ZH,126,2,101,19,6,629,194,81
2020-03-31,CH_ZH,91,3,73,14,5,583,191,81
2020-04-01,CH_ZH,189,9,151,28,9,617,214,86
2020-04-02,CH_ZH,164,3,131,25,8,642,239,87
2020-04-03,CH_ZH,128,2,102,19,6,643,258,88
2020-04-04,CH_ZH,33,8,26,5,2,610,209,88
2020-04-05,CH_ZH,30,4,24,4,2,609,191,89
2020-04-06,CH_ZH,114,2,91,17,6,599,186,95
2020-04-07,CH_ZH,84,2,67,13,4,594,179,81
2020-04-08,CH_ZH,95,8,76,14,5,518,174,78
2020-04-09,CH_ZH,97,1,78,15,5,465,177,76
2020-04-10,CH_ZH,40,5,32,6,2,394,179,71
2020-04-11,CH_ZH,58,6,46,9,3,414,168,68
2020-04-12,CH_ZH,17,2,14,3,1,404,157,65
2020-04-13,CH_ZH,17,4,14,3,1,326,132,64
2020-04-14,CH_ZH,47,4,38,7,2,297,114,60
