date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-04-27,US_NM,-27,-5,2,-27,-44,16
2020-04-27,US_NV,-38,-13,-31,-52,-50,18
2020-04-27,US_NY,-59,-23,-37,-68,-58,25
2020-04-27,US_OH,-25,-6,106,-23,-44,16
2020-04-27,US_OK,-17,-1,16,-16,-38,14
2020-04-27,US_OR,-32,-11,19,-41,-45,16
2020-04-27,US_PA,-38,-17,-1,-53,-49,20
2020-04-27,US_RI,-41,-24,-33,-69,-49,21
2020-04-27,US_SC,-20,-3,0,-24,-37,13
2020-04-27,US_SD,-19,4,127,-16,-34,12
2020-04-27,US_TN,-18,-4,18,-27,-38,14
2020-04-27,US_TX,-29,-13,-11,-40,-44,18
2020-04-27,US_UT,-24,-6,56,-40,-45,16
2020-04-27,US_VA,-33,-14,0,-51,-46,19
2020-04-27,US_VT,-42,-24,-31,-53,-51,20
2020-04-27,US_WA,-34,-13,9,-53,-51,19
2020-04-27,US_WI,-36,-13,40,-34,-42,18
2020-04-27,US_WV,-22,-5,8,-19,-39,14
2020-04-27,US_WY,-19,-2,39,-12,-32,11
2020-04-27,UY,-51,-35,-67,-50,-28,17
2020-04-27,VE,-57,-38,-49,-58,-46,20
2020-04-27,VN,-27,-16,-21,-36,-3,11
2020-04-27,YE,-15,-6,-19,-22,-12,6
2020-04-27,ZA,-76,-52,-47,-82,-82,40
2020-04-27,ZM,-16,-10,-7,-23,-15,14
2020-04-27,ZW,-55,-45,-39,-70,-55,38
2020-04-28,AE,-56,-26,-72,-67,-48,28
2020-04-28,AF,-45,-27,-19,-47,-35,13
2020-04-28,AG,-53,-36,-40,-67,-56,27
2020-04-28,AO,-32,-11,-19,-45,-33,17
2020-04-28,AR,-84,-41,-92,-68,-49,20
2020-04-28,AR_B,-86,-47,-95,-68,-55,23
2020-04-28,AR_L,-79,-30,-86,-66,-34,17
2020-04-28,AR_R,-88,-53,-90,-91,-49,22
2020-04-28,AR_T,-79,-28,-85,-73,-37,15
2020-04-28,AR_W,-76,-34,-85,-69,-26,13
2020-04-28,AR_Y,-77,-22,-85,-73,-23,12
2020-04-28,AT,-58,-18,14,-50,-45,15
2020-04-28,AU,-36,-10,-37,-57,-34,16
2020-04-28,AU_ACT,-41,-13,-7,-53,-42,19
2020-04-28,AU_NSW,-40,-12,-37,-58,-38,17
2020-04-28,AU_NT,-17,-5,-4,-29,1,6
2020-04-28,AU_QLD,-32,-7,-33,-55,-27,13
2020-04-28,AU_SA,-31,-4,-44,-46,-22,11
2020-04-28,AU_TAS,-47,-19,-60,-55,-27,13
2020-04-28,AU_VIC,-42,-16,-39,-68,-42,19
2020-04-28,AU_WA,-24,6,-27,-50,-24,12
2020-04-28,AW,-54,-14,-37,-55,-56,21
2020-04-28,BA,-50,-17,11,-41,-38,11
2020-04-28,BB,-91,-89,-80,-91,-87,37
2020-04-28,BD,-72,-54,-36,-69,-55,24
2020-04-28,BE,-68,-23,-38,-68,-58,24
2020-04-28,BF,-19,-12,-11,-34,-11,14
2020-04-28,BG,-43,-16,-12,-46,-38,13
2020-04-28,BH,-44,-16,-35,-34,-26,17
2020-04-28,BJ,-19,-9,-11,-25,-15,9
2020-04-28,BO,-79,-67,-73,-79,-72,33
2020-04-28,BR,-53,-16,-48,-50,-33,13
2020-04-28,BS,-48,-15,-31,-80,-56,22
2020-04-28,BW,-59,-48,-23,-75,-64,37
2020-04-28,BY,-30,-9,53,-38,-77,13
2020-04-28,BZ,-56,-35,-43,-69,-58,18
2020-04-28,CA,-46,-16,14,-64,-57,16
2020-04-28,CA_AB,-39,-8,23,-63,-51,12
2020-04-28,CA_BC,-44,-13,32,-59,-52,13
2020-04-28,CA_MB,-36,-5,-9,-55,-46,13
2020-04-28,CA_NB,-32,-16,-2,-50,-52,14
2020-04-28,CA_NL,-36,-20,-3,-57,-57,13
2020-04-28,CA_NS,-55,-32,-57,-74,-61,20
2020-04-28,CA_NT,,,,-48,-42,
2020-04-28,CA_NU,,,,,-20,
2020-04-28,CA_ON,-51,-18,-3,-65,-61,18
2020-04-28,CA_PE,-44,-18,,,-52,16
2020-04-28,CA_QC,-45,-20,36,-66,-59,18
2020-04-28,CA_SK,-31,-3,58,-48,-45,9
2020-04-28,CA_YT,,,,,-40,
2020-04-28,CH,-64,-7,-25,-47,-39,18
2020-04-28,CH_AG,-56,0,2,-39,-34,16
2020-04-28,CH_AI,,,,,-19,
2020-04-28,CH_AR,,,,-33,-26,
2020-04-28,CH_BL,-52,10,,-32,-36,17
2020-04-28,CH_FR,-62,-2,-17,-48,-40,18
2020-04-28,CH_GE,-73,-24,-39,-68,-59,25
2020-04-28,CH_GL,,,,-23,-21,
2020-04-28,CH_GR,-72,-23,-32,-49,-35,12
2020-04-28,CH_JU,-74,4,,-39,-40,
2020-04-28,CH_LU,-59,-4,-35,-41,-31,16
2020-04-28,CH_NE,-59,-13,,-42,-46,19
2020-04-28,CH_NW,,,,-45,-32,
2020-04-28,CH_OW,,,,-40,-27,
2020-04-28,CH_SG,-59,4,45,-32,-26,13
2020-04-28,CH_SH,,,,-37,-30,
2020-04-28,CH_SO,-56,1,,-39,-30,15
2020-04-28,CH_SZ,-49,9,,-29,-31,14
2020-04-28,CH_TG,-61,9,23,-37,-26,12
2020-04-28,CH_TI,-72,-17,-43,-56,-46,20
2020-04-28,CH_UR,,,,-44,-29,
2020-04-28,CH_VD,-69,-13,-36,-54,-50,22
2020-04-28,CH_VS,-73,-15,-46,-45,-39,16
2020-04-28,CI,-26,-12,-20,-32,-22,16
2020-04-28,CL,-60,-39,-58,-57,-43,16
2020-04-28,CL_AI,-54,-30,-59,-71,-25,8
2020-04-28,CL_AN,-50,-37,-57,-50,-31,13
2020-04-28,CL_AP,-77,-55,-79,-68,-53,20
2020-04-28,CL_AT,-48,-34,-56,-57,-27,13
2020-04-28,CL_CO,-63,-45,-73,-53,-35,12
2020-04-28,CL_LI,-46,-33,-48,-44,-27,12
2020-04-28,CL_LL,-63,-48,-61,-60,-36,14
2020-04-28,CL_LR,-64,-47,-71,-65,-38,14
2020-04-28,CL_ML,-50,-37,-50,-47,-26,13
2020-04-28,CL_NB,-56,-44,-45,-77,-58,12
2020-04-28,CL_TA,-61,-37,-69,-42,-35,15
2020-04-28,CL_VS,-59,-43,-64,-53,-37,14
2020-04-28,CM,-21,-14,-18,-17,-17,10
2020-04-28,CO,-72,-51,-63,-71,-60,26
2020-04-28,CO_AMA,,,-60,,-45,
2020-04-28,CO_ANT,-72,-54,-62,-74,-61,25
2020-04-28,CO_ARA,,-36,-51,-45,-43,
2020-04-28,CO_CAL,-75,-60,-63,-84,-57,22
2020-04-28,CO_CAS,-66,-52,-53,-69,-43,22
2020-04-28,CO_CAU,-69,-51,-58,-49,-50,19
2020-04-28,CO_CAU,-69,-50,-65,-67,-57,23
2020-04-28,CO_CES,-70,-53,-59,-78,-51,20
2020-04-28,CO_CUN,-66,-47,-57,-65,-53,28
2020-04-28,CO_GUV,,,-53,,-36,
2020-04-28,CO_HUI,-68,-52,-62,,-54,21
2020-04-28,CO_LAG,-66,-47,-55,-66,-44,18
2020-04-28,CO_MAG,-70,-55,-72,-84,-54,18
2020-04-28,CO_MET,-71,-55,-59,-50,-54,24
2020-04-28,CO_PUT,-60,,-52,,-37,17
2020-04-28,CO_RIS,-73,-50,-71,-77,-62,23
2020-04-28,CO_SAN,-71,-48,-63,-70,-59,24
2020-04-28,CO_SUC,-66,-44,-54,-85,-45,17
2020-04-28,CO_TOL,-73,-55,-58,-78,-57,23
2020-04-28,CO_VAC,-69,-50,-65,-67,-57,23
2020-04-28,CO_VID,,,-34,,-15,
2020-04-28,CR,-42,-27,-49,-50,-37,13
2020-04-28,CV,-60,-45,-51,-77,-58,26
2020-04-28,CZ,-45,-1,32,-34,-34,11
2020-04-28,DE,-48,-10,19,-43,-33,13
2020-04-28,DE_BB,-38,-6,51,-31,-26,9
2020-04-28,DE_BE,-54,-8,14,-46,-41,14
2020-04-28,DE_BW,-51,-13,9,-48,-36,15
2020-04-28,DE_BY,-51,-11,16,-48,-34,14
2020-04-28,DE_HB,-52,-9,8,-48,-36,12
2020-04-28,DE_HE,-50,-12,9,-56,-37,13
2020-04-28,DE_HH,-57,-8,39,-49,-44,16
2020-04-28,DE_MV,-42,-10,31,-29,-24,8
2020-04-28,DE_NI,-44,-11,22,-38,-33,12
2020-04-28,DE_NW,-46,-11,10,-46,-34,13
2020-04-28,DE_RP,-44,-10,4,-53,-34,13
2020-04-28,DE_SH,-39,0,40,-35,-33,11
2020-04-28,DE_SL,-48,-14,0,-57,-39,14
2020-04-28,DE_SN,-45,-8,87,-30,-26,9
2020-04-28,DE_ST,-40,-9,40,-35,-21,8
2020-04-28,DE_TH,-39,-9,40,-31,-26,9
2020-04-28,DK,-20,-6,99,-39,-37,11
2020-04-28,DO,-66,-47,-56,-78,-64,26
2020-04-28,EC,-73,-56,-68,-74,-74,31
2020-04-28,EE,-43,-22,-24,-47,-46,17
2020-04-28,EG,-57,-10,-49,-48,-29,13
2020-04-28,ES,-85,-45,-64,-75,-64,26
2020-04-28,ES_AN,-84,-48,-64,-76,-62,23
2020-04-28,ES_AS,-86,-42,-57,-63,-61,23
2020-04-28,ES_CB,-84,-44,-59,-71,-59,24
2020-04-28,ES_CE,-88,-56,-78,,-60,
2020-04-28,ES_CM,-83,-46,-62,-75,-58,22
2020-04-28,ES_CN,-88,-51,-80,-76,-64,23
2020-04-28,ES_CT,-84,-41,-63,-74,-65,29
2020-04-28,ES_EX,-82,-48,-50,-67,-57,19
2020-04-28,ES_GA,-82,-42,-51,-74,-59,24
2020-04-28,ES_IB,-83,-44,-60,-75,-59,26
2020-04-28,ES_MC,-81,-40,-60,-66,-55,22
2020-04-28,ES_MD,-88,-47,-71,-80,-74,32
2020-04-28,ES_ML,-83,-46,-69,-82,-60,
2020-04-28,ES_NC,-83,-41,-60,-77,-57,24
2020-04-28,ES_PV,-86,-47,-65,-72,-64,28
2020-04-28,ES_RI,-82,-45,-61,-75,-55,22
2020-04-28,ES_VC,-85,-47,-64,-77,-61,25
2020-04-28,FI,-39,-10,38,-54,-46,13
2020-04-28,FJ,-30,-22,-18,-40,-20,15
2020-04-28,FR,-77,-34,-60,-76,-65,28
2020-04-28,FR_ARA,-77,-36,-62,-78,-65,30
2020-04-28,FR_BFC,-73,-33,-44,-67,-59,25
2020-04-28,FR_BRE,-76,-35,-45,-73,-59,26
2020-04-28,FR_COR,-75,-41,-50,-70,-56,21
2020-04-28,FR_CVL,-73,-32,-52,-71,-61,26
2020-04-28,FR_GES,-76,-34,-50,-75,-61,26
2020-04-28,FR_HDF,-75,-35,-57,-77,-63,26
2020-04-28,FR_IDF,-81,-29,-80,-78,-75,34
2020-04-28,FR_NAQ,-74,-35,-50,-72,-61,26
2020-04-28,FR_NOR,-75,-34,-54,-75,-60,26
2020-04-28,FR_OCC,-74,-34,-49,-74,-63,26
2020-04-28,FR_PAC,-76,-37,-62,-73,-64,27
2020-04-28,FR_PDL,-76,-35,-43,-77,-61,27
2020-04-28,GA,-36,-26,-13,-42,-35,22
2020-04-28,GB,-74,-33,-42,-71,-66,25
2020-04-28,GE,-58,-31,-18,-53,-59,15
2020-04-28,GH,-22,-11,-16,-26,-24,13
2020-04-28,GR,-65,-5,-4,-58,-48,17
2020-04-28,GT,-53,-39,-43,-67,-44,19
2020-04-28,GW,,,-19,,-29,
2020-04-28,HK,-22,-5,-7,-33,-17,13
2020-04-28,HN,-69,-45,-48,-71,-57,19
2020-04-28,HR,-51,-21,10,-59,-46,14
2020-04-28,HT,-32,-30,-19,-50,-33,5
2020-04-28,HU,-43,-17,18,-48,-42,15
2020-04-28,ID,-43,-26,-38,-61,-38,18
2020-04-28,ID_AC,-38,-23,-38,-53,-27,12
2020-04-28,ID_BA,-46,-36,-60,-75,-42,19
2020-04-28,ID_BB,-36,-14,-28,-67,-29,14
2020-04-28,ID_BE,-32,-19,-35,-62,-31,13
2020-04-28,ID_BT,-42,-22,-34,-69,-40,21
2020-04-28,ID_GO,-41,-27,-24,-54,-35,18
2020-04-28,ID_JA,-40,-26,-36,-61,-29,14
2020-04-28,ID_JB,-45,-29,-41,-60,-41,21
2020-04-28,ID_JI,-36,-22,-36,-56,-33,17
2020-04-28,ID_JK,-60,-34,-58,-70,-51,25
2020-04-28,ID_JT,-32,-18,-33,-52,-32,15
2020-04-28,ID_KB,-49,-28,-34,-58,-32,15
2020-04-28,ID_KI,-43,-23,-33,-60,-30,15
2020-04-28,ID_KR,-44,-28,-38,-74,-25,16
2020-04-28,ID_KS,-43,-28,-39,-61,-34,16
2020-04-28,ID_KT,-42,-29,-41,-53,-28,13
2020-04-28,ID_KU,-46,-26,-39,-53,-28,14
2020-04-28,ID_LA,-28,-10,-25,-43,-33,12
2020-04-28,ID_MA,-47,-31,-17,-52,-34,15
2020-04-28,ID_MU,-44,-17,-31,-55,-29,15
2020-04-28,ID_NB,-41,-23,-42,-64,-30,15
2020-04-28,ID_NT,-35,-22,-18,-55,-23,12
2020-04-28,ID_PA,-46,-37,-31,-53,-30,15
2020-04-28,ID_PB,-48,-33,-42,-67,-31,17
2020-04-28,ID_RI,-42,-30,-19,-59,-29,14
2020-04-28,ID_SA,-48,-28,-32,-64,-35,16
2020-04-28,ID_SB,-45,-25,-47,-59,-40,16
2020-04-28,ID_SN,-52,-29,-27,-68,-41,19
2020-04-28,ID_SR,-36,-26,-49,-61,-32,14
2020-04-28,ID_SS,-41,-24,-26,-54,-32,15
2020-04-28,ID_ST,-43,-26,-10,-65,-27,14
2020-04-28,ID_SU,-46,-32,-44,-55,-32,16
2020-04-28,IE,-81,-16,9,-62,-64,24
2020-04-28,IL,-67,-9,-46,-53,-62,29
2020-04-28,IN,-85,-46,-61,-66,-63,28
2020-04-28,IN_AN,-88,,-71,-81,-50,29
2020-04-28,IN_AP,-85,-44,-60,-58,-51,25
2020-04-28,IN_AR,-71,-32,-13,-55,-22,12
2020-04-28,IN_AS,-82,-44,-26,-61,-40,19
2020-04-28,IN_BR,-80,-21,-15,-59,-38,15
2020-04-28,IN_CH,-94,-80,-99,-83,-78,35
2020-04-28,IN_CT,-77,-21,-58,-63,-36,19
2020-04-28,IN_DD,-83,-47,-82,-57,-42,27
2020-04-28,IN_DL,-90,-66,-98,-83,-81,34
2020-04-28,IN_DN,-73,-10,-67,-72,-41,25
2020-04-28,IN_GA,-76,-47,-74,-52,-45,22
2020-04-28,IN_GJ,-87,-54,-69,-61,-65,32
2020-04-28,IN_HP,-69,-25,-30,-26,-41,12
2020-04-28,IN_HR,-81,-42,-90,-70,-66,28
2020-04-28,IN_JH,-82,-44,-48,-63,-45,22
2020-04-28,IN_JK,-20,93,168,138,57,18
2020-04-28,IN_KA,-84,-44,-71,-59,-68,31
2020-04-28,IN_KL,-84,-31,-10,-48,-52,27
2020-04-28,IN_LD,,,21,,-12,
2020-04-28,IN_MH,-87,-52,-74,-75,-74,36
2020-04-28,IN_ML,-77,-54,-23,-36,-36,20
2020-04-28,IN_MN,-80,-30,-20,-37,-36,13
2020-04-28,IN_MP,-84,-46,-71,-66,-57,26
2020-04-28,IN_MZ,-86,-32,-19,-31,-41,12
2020-04-28,IN_NL,-78,-52,-62,-60,-36,16
2020-04-28,IN_OR,-83,-42,-39,-61,-43,19
2020-04-28,IN_PB,-83,-48,-75,-68,-62,23
2020-04-28,IN_PY,-87,-54,-75,-51,-55,33
2020-04-28,IN_RJ,-82,-35,-77,-63,-55,23
2020-04-28,IN_SK,-75,-63,-46,-70,-30,13
2020-04-28,IN_TG,-89,-51,-68,-69,-70,32
2020-04-28,IN_TN,-89,-62,-42,-64,-71,35
2020-04-28,IN_TR,-81,-31,-15,-58,-31,18
2020-04-28,IN_UP,-82,-34,-57,-70,-57,24
2020-04-28,IN_UT,-77,-36,-60,-57,-48,22
2020-04-28,IN_WB,-86,-46,-55,-72,-61,27
2020-04-28,IQ,-35,-12,-23,-35,-25,12
2020-04-28,IT,-75,-39,-71,-74,-58,26
2020-04-28,IT_25,-80,-46,-71,-80,-62,30
2020-04-28,IT_34,-72,-31,-61,-70,-50,25
2020-04-28,IT_42,-75,-44,-69,-70,-58,26
2020-04-28,IT_45,-75,-36,-70,-71,-54,27
2020-04-28,IT_52,-76,-39,-76,-71,-58,28
2020-04-28,IT_55,-75,-38,-64,-65,-52,26
2020-04-28,IT_57,-74,-41,-71,-68,-57,27
2020-04-28,IT_62,-76,-37,-78,-78,-64,29
2020-04-28,IT_65,-73,-39,-69,-74,-57,24
2020-04-28,IT_67,-69,-42,-64,-63,-55,21
2020-04-28,IT_72,-76,-38,-73,-74,-60,25
2020-04-28,IT_75,-72,-36,-66,-75,-56,22
2020-04-28,IT_77,-71,-38,-51,-67,-55,21
2020-04-28,IT_78,-76,-42,-64,-74,-57,21
2020-04-28,IT_82,-74,-39,-67,-73,-57,22
2020-04-28,IT_88,-75,-38,-65,-68,-54,21
2020-04-28,JM,-54,-46,-57,-58,-51,23
2020-04-28,JO,-56,-35,-48,-85,-55,22
2020-04-28,JP,-28,2,4,-46,-27,14
2020-04-28,JP_01,-24,3,3,-42,-21,9
2020-04-28,JP_02,-9,5,15,-32,-13,6
2020-04-28,JP_03,-12,5,13,-30,-10,5
2020-04-28,JP_04,-25,0,3,-48,-23,12
2020-04-28,JP_05,-14,2,25,-42,-15,7
2020-04-28,JP_06,-15,3,27,-47,-16,8
2020-04-28,JP_07,-15,1,8,-41,-18,9
2020-04-28,JP_08,-18,0,-6,-48,-22,12
2020-04-28,JP_09,-22,-1,-3,-47,-20,11
2020-04-28,JP_10,-20,0,13,-44,-20,11
2020-04-28,JP_11,-24,6,11,-48,-32,17
2020-04-28,JP_12,-28,3,14,-50,-34,18
2020-04-28,JP_13,-53,-4,-19,-56,-47,24
2020-04-28,JP_14,-32,6,12,-49,-41,20
2020-04-28,JP_15,-15,4,19,-45,-16,8
2020-04-28,JP_16,-24,1,11,-41,-18,10
2020-04-28,JP_17,-27,1,14,-53,-24,12
2020-04-28,JP_18,-26,4,13,-36,-17,9
2020-04-28,JP_19,-19,0,-19,-49,-20,10
2020-04-28,JP_20,-20,3,1,-48,-17,9
2020-04-28,JP_21,-27,1,-7,-42,-20,11
2020-04-28,JP_22,-23,3,-8,-46,-19,11
2020-04-28,JP_23,-26,1,14,-47,-23,13
2020-04-28,JP_24,-22,1,-7,-45,-18,10
2020-04-28,JP_25,-19,3,9,-48,-24,11
2020-04-28,JP_26,-32,2,1,-50,-28,13
2020-04-28,JP_27,-38,-1,11,-47,-29,14
2020-04-28,JP_29,-21,4,-1,-42,-25,11
2020-04-28,JP_30,-21,3,5,-38,-16,8
2020-04-28,JP_31,-15,7,16,-38,-15,7
2020-04-28,JP_32,-19,2,20,-34,-14,7
2020-04-28,JP_33,-18,3,16,-41,-15,8
2020-04-28,JP_34,-27,5,16,-44,-22,11
2020-04-28,JP_35,-16,2,11,-36,-17,9
2020-04-28,JP_36,-17,2,8,-38,-12,7
2020-04-28,JP_37,-25,3,-2,-42,-17,9
2020-04-28,JP_38,-20,1,27,-35,-14,7
2020-04-28,JP_40,-28,-2,23,-51,-26,13
2020-04-28,JP_41,-18,0,-9,-47,-17,9
2020-04-28,JP_42,-21,2,-9,-41,-16,8
2020-04-28,JP_43,-18,2,4,-33,-18,9
2020-04-28,JP_45,-14,3,-10,-31,-12,7
2020-04-28,JP_46,-20,4,-2,-42,-14,7
2020-04-28,JP_47,-34,-8,-30,-58,-28,14
2020-04-28,KE,-40,-32,-29,-37,-35,22
2020-04-28,KG,-70,-58,-30,-67,-62,20
2020-04-28,KH,-33,-21,-24,-49,-24,9
2020-04-28,KR,-5,8,41,-3,-1,1
2020-04-28,KW,-66,-47,-57,-55,-58,32
2020-04-28,KZ,-58,-40,-24,-45,-52,18
2020-04-28,LA,-46,-27,-11,-58,-38,12
2020-04-28,LB,-48,-17,-25,-62,-46,13
2020-04-28,LI,,,,-26,-29,
2020-04-28,LK,-69,-55,-38,-58,-57,32
2020-04-28,LT,-40,-13,64,-45,-45,14
2020-04-28,LU,-69,-35,-34,-61,-63,26
2020-04-28,LV,-26,-11,19,-38,-38,11
2020-04-28,LY,-34,-11,-8,-36,-25,12
2020-04-28,MD,-41,-30,-14,-52,-48,15
2020-04-28,MK,-45,-12,14,-47,-46,14
2020-04-28,ML,-24,-22,-8,-37,-14,12
2020-04-28,MM,-57,-41,-17,-54,-40,19
2020-04-28,MN,-3,16,23,-2,0,0
2020-04-28,MT,-55,-25,-19,-42,-51,21
2020-04-28,MU,-78,-62,-71,-86,-79,34
2020-04-28,MX,-58,-28,-50,-61,-50,17
2020-04-28,MX_AGU,-56,-24,-38,-64,-50,17
2020-04-28,MX_BCN,-58,-21,-39,-64,-51,15
2020-04-28,MX_BCS,-70,-39,-68,-74,-57,20
2020-04-28,MX_CAM,-63,-35,-61,-59,-52,17
2020-04-28,MX_CHH,-55,-23,-42,-61,-51,16
2020-04-28,MX_CHP,-55,-27,-47,-56,-43,12
2020-04-28,MX_CMX,-67,-35,-61,-66,-61,22
2020-04-28,MX_COA,-57,-29,-54,-51,-50,17
2020-04-28,MX_COL,-53,-23,-45,-54,-38,9
2020-04-28,MX_DUR,-52,-27,-51,-53,-45,13
2020-04-28,MX_GRO,-59,-30,-49,-58,-47,12
2020-04-28,MX_GUA,-53,-22,-48,-50,-45,15
2020-04-28,MX_HID,-45,-24,-40,-54,-48,14
2020-04-28,MX_JAL,-52,-23,-45,-59,-44,14
2020-04-28,MX_MEX,-54,-22,-42,-58,-50,18
2020-04-28,MX_MIC,-50,-23,-35,-48,-37,10
2020-04-28,MX_MOR,-52,-25,-50,-52,-46,15
2020-04-28,MX_NAY,-61,-34,-59,-51,-48,14
2020-04-28,MX_OAX,-55,-30,-55,-51,-45,12
2020-04-28,MX_PUE,-56,-26,-43,-45,-50,15
2020-04-28,MX_QUE,-57,-26,-46,-43,-50,18
2020-04-28,MX_ROO,-76,-46,-75,-86,-64,27
2020-04-28,MX_SIN,-63,-36,-53,-64,-53,18
2020-04-28,MX_SON,-57,-28,-45,-55,-52,14
2020-04-28,MX_TAB,-66,-43,-57,-62,-53,19
2020-04-28,MX_TAM,-54,-24,-52,-51,-47,15
2020-04-28,MX_TLA,-47,-25,-41,-45,-47,14
2020-04-28,MX_VER,-51,-23,-45,-49,-42,11
2020-04-28,MX_ZAC,-57,-30,-54,-55,-48,14
2020-04-28,MY,-78,-42,-56,-77,-59,34
2020-04-28,MZ,-22,-11,-25,-22,-11,11
2020-04-28,NE,-25,-11,-27,-36,-20,13
2020-04-28,NG,-58,-48,-49,-55,-52,28
2020-04-28,NI,-27,-15,-16,-25,-8,4
2020-04-28,NL,-35,-7,-3,-63,-48,16
2020-04-28,NO,-18,3,48,-38,-37,11
2020-04-28,NO_03,-36,0,23,-52,-55,18
2020-04-28,NO_11,-15,0,56,-38,-33,11
2020-04-28,NO_15,-15,4,67,-3,-30,7
2020-04-28,NO_18,-10,3,75,-36,-27,5
2020-04-28,NO_30,-9,8,55,-46,-38,12
2020-04-28,NO_34,-17,-1,29,-29,-32,9
2020-04-28,NO_38,-13,6,26,-25,-33,10
2020-04-28,NO_42,-13,4,36,-15,-35,10
2020-04-28,NO_46,-17,-1,52,-18,-36,10
2020-04-28,NO_50,-16,3,89,-37,-39,10
2020-04-28,NO_54,-23,2,36,-42,-30,7
2020-04-28,NP,-74,-60,-47,-67,-64,22
2020-04-28,NZ,-68,-28,-48,-73,-47,22
2020-04-28,OM,-58,-42,-47,-67,-43,19
2020-04-28,PA,-72,-41,-63,-71,-69,32
2020-04-28,PE,-79,-58,-70,-80,-71,33
2020-04-28,PE_AMA,,,-57,-78,-41,
2020-04-28,PE_ANC,-74,-56,-56,-84,-61,27
2020-04-28,PE_ARE,-74,-54,-66,-72,-66,30
2020-04-28,PE_AYA,-69,-60,-63,-84,-57,27
2020-04-28,PE_CAJ,-72,-59,-63,-79,-57,25
2020-04-28,PE_HUV,,,-44,-68,-42,
2020-04-28,PE_ICA,-72,-54,-70,-84,-59,28
2020-04-28,PE_LAL,-77,-52,-65,-73,-65,29
2020-04-28,PE_LAM,-82,-68,-67,-86,-70,30
2020-04-28,PE_LOR,-75,-61,-64,-64,-60,29
2020-04-28,PE_MDD,-65,-55,-56,-61,-45,
2020-04-28,PE_MOQ,-70,-64,-73,-87,-59,32
2020-04-28,PE_PAS,,,-56,,-44,
2020-04-28,PE_PIU,-74,-60,-63,-80,-63,28
2020-04-28,PE_PUN,-68,-61,-57,-73,-55,25
2020-04-28,PE_TAC,-74,-59,-73,-78,-65,31
2020-04-28,PE_TUM,-62,-51,-64,-80,-55,
2020-04-28,PE_UCA,-68,-46,-60,-82,-59,28
2020-04-28,PG,-10,7,-15,-30,7,5
2020-04-28,PH,-77,-58,-50,-83,-71,35
2020-04-28,PK,-57,-43,-30,-50,-43,18
2020-04-28,PL,-41,-19,37,-50,-36,12
2020-04-28,PR,-59,-35,-53,-72,-54,21
2020-04-28,PT,-63,-31,-50,-71,-58,27
2020-04-28,PT_20,-64,-38,-41,-76,-57,22
2020-04-28,PT_30,-74,-51,-69,-66,-66,31
2020-04-28,PY,-49,-31,-50,-60,-35,18
2020-04-28,QA,-56,-28,-42,-55,-39,25
2020-04-28,RE,-89,-74,,-82,-53,
2020-04-28,RO,-56,-32,-33,-59,-49,16
2020-04-28,RS,-40,-7,1,-52,-47,13
2020-04-28,RW,-61,-58,-10,-71,-56,28
2020-04-28,SA,-66,-34,-61,-78,-54,26
2020-04-28,SE,-16,-4,23,-36,-26,8
2020-04-28,SG,-66,-22,-63,-69,-68,42
2020-04-28,SI,-47,-10,-3,-48,-50,16
2020-04-28,SK,-56,-14,67,-46,-38,11
2020-04-28,SN,-46,-33,-31,-57,-36,18
2020-04-28,SV,-68,-48,-62,-65,-61,27
2020-04-28,TG,-28,-14,-8,-35,-15,15
2020-04-28,TH,-41,-12,-43,-56,-29,15
2020-04-28,TJ,-32,-23,-23,-35,-12,6
2020-04-28,TR,-54,-1,-29,-53,-45,17
2020-04-28,TT,-60,-23,-49,-73,-59,22
2020-04-28,TW,-13,2,0,-20,9,2
2020-04-28,TZ,-29,-14,-15,-24,-23,11
2020-04-28,UG,-66,-53,-27,-72,-52,28
2020-04-28,US,-34,-10,6,-45,-48,12
2020-04-28,US_AK,-15,-4,58,-39,-37,5
2020-04-28,US_AL,-21,-2,22,-20,-37,8
2020-04-28,US_AR,-15,3,36,-15,-35,6
2020-04-28,US_AZ,-32,-11,-20,-34,-46,9
2020-04-28,US_CA,-51,-14,-19,-49,-50,13
2020-04-28,US_CO,-32,-13,24,-48,-50,11
2020-04-28,US_CT,-33,-14,55,-45,-50,14
2020-04-28,US_DC,-62,-32,-66,-77,-69,22
2020-04-28,US_DE,-31,-14,27,-40,-47,13
2020-04-28,US_FL,-38,-17,-39,-50,-45,13
2020-04-28,US_GA,-24,-6,15,-43,-45,12
2020-04-28,US_HI,-48,-28,-59,-67,-48,13
2020-04-28,US_IA,-29,2,73,-17,-41,11
2020-04-28,US_ID,-19,3,129,-15,-41,4
2020-04-28,US_IL,-36,-11,10,-49,-50,14
2020-04-28,US_IN,-22,-2,100,-16,-44,10
2020-04-28,US_KS,-26,-6,73,-18,-44,11
2020-04-28,US_KY,-21,1,69,-22,-43,9
2020-04-28,US_LA,-30,-7,-20,-38,-41,10
2020-04-28,US_MA,-43,-21,9,-68,-58,18
2020-04-28,US_MD,-36,-18,4,-54,-54,18
2020-04-28,US_ME,-33,-10,19,-41,-43,11
2020-04-28,US_MI,-35,-13,103,-41,-57,15
2020-04-28,US_MN,-37,-14,-1,-56,-49,15
