date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-04-30,US_WV,-22,-4,-14,-17,-40,15
2020-04-30,US_WY,-20,1,51,-1,-35,12
2020-04-30,UY,-43,-8,-59,-42,-28,13
2020-04-30,VE,-55,-31,-46,-54,-47,20
2020-04-30,VN,-24,9,-11,-13,-48,8
2020-04-30,YE,-16,-9,-16,-20,-9,8
2020-04-30,ZA,-62,-27,-37,-73,-65,31
2020-04-30,ZM,-7,5,0,-11,-14,12
2020-04-30,ZW,-49,-36,-37,-67,-53,35
2020-05-01,AE,-66,-36,-83,-73,-41,22
2020-05-01,AF,-45,-21,-23,-50,-8,13
2020-05-01,AG,-45,-30,-35,-61,-52,29
2020-05-01,AO,-51,-31,-38,-62,-64,31
2020-05-01,AR,-90,-71,-94,-78,-73,33
2020-05-01,AR_B,-89,-66,-96,-76,-75,34
2020-05-01,AR_L,-88,-72,-89,-65,-64,28
2020-05-01,AR_R,-94,-85,-93,-96,-73,36
2020-05-01,AR_T,-90,-73,-89,-90,-66,26
2020-05-01,AR_W,-88,-72,-92,-88,-61,25
2020-05-01,AR_Y,-89,-73,-89,-89,-57,24
2020-05-01,AT,-83,-90,5,-66,-82,26
2020-05-01,AU,-35,-3,-42,-56,-31,18
2020-05-01,AU_ACT,-43,-9,-47,-59,-41,24
2020-05-01,AU_NSW,-37,-3,-39,-55,-35,18
2020-05-01,AU_NT,-15,22,3,-33,0,8
2020-05-01,AU_QLD,-29,-3,-29,-54,-25,14
2020-05-01,AU_SA,-31,1,-54,-49,-20,14
2020-05-01,AU_TAS,-44,-14,-63,-58,-25,17
2020-05-01,AU_VIC,-42,-13,-66,-69,-41,23
2020-05-01,AU_WA,-27,3,-24,-50,-19,13
2020-05-01,AW,-75,-79,-35,-72,-81,
2020-05-01,BA,-81,-64,-13,-67,-79,22
2020-05-01,BB,-91,-88,-76,-91,-87,43
2020-05-01,BD,-74,-53,-42,-69,-33,19
2020-05-01,BE,-83,-69,-37,-76,-83,37
2020-05-01,BF,-30,-23,-19,-49,-38,21
2020-05-01,BG,-51,-18,-9,-54,-66,21
2020-05-01,BH,-55,-25,-57,-46,-30,19
2020-05-01,BJ,-25,-15,-13,-44,-41,18
2020-05-01,BO,-90,-88,-86,-88,-83,44
2020-05-01,BR,-71,-33,-49,-66,-66,25
2020-05-01,BS,-44,-4,-26,-82,-52,25
2020-05-01,BW,-67,-51,-21,-81,-76,45
2020-05-01,BY,-31,-11,42,-39,-66,15
2020-05-01,BZ,-72,-55,-53,-85,-75,31
2020-05-01,CA,-47,-16,10,-61,-55,23
2020-05-01,CA_AB,-39,-4,19,-58,-49,20
2020-05-01,CA_BC,-42,-10,65,-54,-50,18
2020-05-01,CA_MB,-37,-10,-22,-58,-45,20
2020-05-01,CA_NB,-36,-20,-15,-54,-51,20
2020-05-01,CA_NL,-33,-12,83,-57,-37,16
2020-05-01,CA_NS,-43,-21,-26,-63,-55,22
2020-05-01,CA_NT,,,,-28,-40,
2020-05-01,CA_NU,,,,,-25,
2020-05-01,CA_ON,-51,-18,10,-63,-59,25
2020-05-01,CA_PE,-39,-10,,,-49,18
2020-05-01,CA_QC,-55,-22,-16,-66,-58,26
2020-05-01,CA_SK,-35,-7,13,-50,-44,17
2020-05-01,CA_YT,-45,,,,-35,
2020-05-01,CH,-71,-30,-25,-56,-57,27
2020-05-01,CH_AG,-53,0,11,-44,-52,25
2020-05-01,CH_AI,,,,,-22,
2020-05-01,CH_AR,,,,-36,-33,
2020-05-01,CH_BL,-86,-81,,-62,-79,31
2020-05-01,CH_FR,-63,5,-11,-48,-42,23
2020-05-01,CH_GE,-75,-24,-55,-74,-68,32
2020-05-01,CH_GL,,,,-21,-28,
2020-05-01,CH_GR,-74,-13,-34,-58,-40,15
2020-05-01,CH_JU,-87,-90,,-62,-80,
2020-05-01,CH_LU,-59,3,-39,-42,-33,20
2020-05-01,CH_NE,-90,-88,,-62,-81,
2020-05-01,CH_NW,,,,-50,-30,
2020-05-01,CH_OW,,,,-46,-28,
2020-05-01,CH_SG,-57,16,25,-36,-40,20
2020-05-01,CH_SH,-91,-74,,-61,-82,
2020-05-01,CH_SO,-73,-41,-19,-54,-56,27
2020-05-01,CH_SZ,-45,21,,-27,-42,21
2020-05-01,CH_TG,-79,-84,6,-55,-70,28
2020-05-01,CH_TI,-88,-82,-16,-65,-80,33
2020-05-01,CH_UR,,,,-53,-29,
2020-05-01,CH_VD,-66,-9,-27,-56,-53,27
2020-05-01,CH_VS,-69,-14,-59,-55,-40,20
2020-05-01,CI,-36,-15,-26,-39,-49,24
2020-05-01,CL,-82,-78,-69,-73,-78,36
2020-05-01,CL_AI,-82,-67,-71,-90,-68,
2020-05-01,CL_AN,-73,-79,-64,-58,-66,28
2020-05-01,CL_AP,-88,-77,-86,-75,-73,33
2020-05-01,CL_AT,-81,-79,-62,-76,-64,31
2020-05-01,CL_CO,-83,-82,-76,-73,-69,29
2020-05-01,CL_LI,-78,-78,-57,-61,-71,31
2020-05-01,CL_LL,-81,-73,-68,-63,-75,33
2020-05-01,CL_LR,-84,-76,-73,-77,-73,33
2020-05-01,CL_ML,-81,-74,-65,-63,-72,32
2020-05-01,CL_NB,-81,-79,-57,-91,-80,
2020-05-01,CL_TA,-74,-63,-77,-48,-68,31
2020-05-01,CL_VS,-82,-83,-76,-69,-74,32
2020-05-01,CM,-29,-24,-26,-30,-40,12
2020-05-01,CO,-79,-56,-70,-78,-73,36
2020-05-01,CO_AMA,,,-66,,-55,
2020-05-01,CO_ANT,-79,-55,-68,-80,-73,36
2020-05-01,CO_ARA,-62,-29,-54,-52,-48,
2020-05-01,CO_CAL,-81,-62,-70,-89,-69,33
2020-05-01,CO_CAS,-73,-53,-57,-69,-55,31
2020-05-01,CO_CAU,-83,-74,-71,-63,-66,31
2020-05-01,CO_CAU,-82,-66,-74,-79,-75,35
2020-05-01,CO_CES,-75,-55,-63,-82,-58,27
2020-05-01,CO_CUN,-76,-54,-68,-73,-70,40
2020-05-01,CO_GUV,,,-61,,-44,
2020-05-01,CO_HUI,-76,-56,-71,,-63,29
2020-05-01,CO_LAG,-70,-47,-65,-76,-52,25
2020-05-01,CO_MAG,-77,-58,-77,-86,-63,25
2020-05-01,CO_MET,-78,-60,-65,-55,-64,33
2020-05-01,CO_PUT,-83,-86,-79,-74,-65,
2020-05-01,CO_RIS,-80,-54,-77,-82,-72,34
2020-05-01,CO_SAN,-81,-61,-73,-81,-74,35
2020-05-01,CO_SUC,-73,-45,-63,-86,-50,23
2020-05-01,CO_TOL,-77,-53,-65,-87,-65,29
2020-05-01,CO_VAC,-82,-66,-74,-79,-75,35
2020-05-01,CO_VID,,,-35,,-24,
2020-05-01,CR,-47,-21,-54,-58,-62,25
2020-05-01,CV,-67,-62,-56,-85,-73,
2020-05-01,CZ,-66,-31,33,-55,-76,24
2020-05-01,DE,-82,-92,17,-67,-84,28
2020-05-01,DE_BB,-79,-92,62,-58,-80,26
2020-05-01,DE_BE,-82,-89,11,-64,-82,27
2020-05-01,DE_BW,-83,-92,-8,-72,-87,30
2020-05-01,DE_BY,-84,-92,-15,-73,-86,30
2020-05-01,DE_HB,-87,-92,-10,-73,-83,28
2020-05-01,DE_HE,-83,-92,5,-76,-85,29
2020-05-01,DE_HH,-86,-91,34,-71,-86,31
2020-05-01,DE_MV,-80,-90,36,-56,-79,23
2020-05-01,DE_NI,-82,-92,21,-64,-84,27
2020-05-01,DE_NW,-81,-90,39,-68,-84,28
2020-05-01,DE_RP,-81,-92,-5,-74,-84,29
2020-05-01,DE_SH,-82,-92,19,-64,-84,27
2020-05-01,DE_SL,-85,-94,-13,-81,-84,29
2020-05-01,DE_SN,-78,-91,80,-55,-81,25
2020-05-01,DE_ST,-79,-92,49,-61,-79,24
2020-05-01,DE_TH,-81,-93,30,-57,-82,26
2020-05-01,DK,-29,0,68,-46,-49,16
2020-05-01,DO,-66,-46,-58,-78,-63,30
2020-05-01,EC,-74,-54,-69,-75,-75,38
2020-05-01,EE,-54,-20,77,-45,-78,22
2020-05-01,EG,-55,-5,-41,-49,-19,11
2020-05-01,ES,-94,-88,-74,-86,-86,40
2020-05-01,ES_AN,-93,-88,-72,-87,-83,36
2020-05-01,ES_AS,-94,-90,-68,-78,-84,37
2020-05-01,ES_CB,-94,-89,-75,-87,-84,40
2020-05-01,ES_CE,-96,-83,-83,,-84,
2020-05-01,ES_CM,-93,-90,-72,-88,-84,39
2020-05-01,ES_CN,-94,-82,-87,-87,-84,37
2020-05-01,ES_CT,-93,-85,-71,-85,-89,43
2020-05-01,ES_EX,-92,-88,-66,-81,-80,32
2020-05-01,ES_GA,-94,-92,-78,-89,-86,43
2020-05-01,ES_IB,-92,-79,-72,-87,-83,37
2020-05-01,ES_MC,-92,-86,-73,-82,-83,38
2020-05-01,ES_MD,-95,-87,-77,-89,-91,45
2020-05-01,ES_ML,-93,-86,-81,-86,-82,
2020-05-01,ES_NC,-93,-89,-74,-87,-86,41
2020-05-01,ES_PV,-94,-90,-76,-85,-89,42
2020-05-01,ES_RI,-93,-86,-73,-87,-86,39
2020-05-01,ES_VC,-94,-91,-76,-88,-87,40
2020-05-01,FI,-69,-44,152,-68,-82,23
2020-05-01,FJ,-21,-10,-14,-29,-14,15
2020-05-01,FR,-91,-87,-71,-87,-88,42
2020-05-01,FR_ARA,-92,-89,-77,-91,-88,44
2020-05-01,FR_BFC,-92,-92,-61,-87,-87,40
2020-05-01,FR_BRE,-91,-90,-54,-86,-87,42
2020-05-01,FR_COR,-88,-79,-60,-78,-79,32
2020-05-01,FR_CVL,-90,-90,-67,-89,-88,41
2020-05-01,FR_GES,-92,-93,-70,-90,-88,41
2020-05-01,FR_HDF,-92,-89,-70,-89,-87,39
2020-05-01,FR_IDF,-91,-75,-83,-86,-90,45
2020-05-01,FR_NAQ,-92,-91,-69,-88,-87,41
2020-05-01,FR_NOR,-90,-88,-63,-92,-87,41
2020-05-01,FR_OCC,-90,-88,-65,-88,-86,39
2020-05-01,FR_PAC,-89,-81,-67,-85,-85,37
2020-05-01,FR_PDL,-92,-91,-63,-91,-89,44
2020-05-01,GA,-45,-39,-18,-52,-56,27
2020-05-01,GB,-74,-27,-22,-67,-64,27
2020-05-01,GE,-64,-39,-23,-58,-56,20
2020-05-01,GH,-36,-23,-25,-36,-42,22
2020-05-01,GR,-76,-69,0,-70,-77,29
2020-05-01,GT,-57,-31,-48,-71,-61,31
2020-05-01,GW,,,-23,,-49,
2020-05-01,HK,-22,7,13,-40,-61,25
2020-05-01,HN,-73,-51,-53,-74,-62,27
2020-05-01,HR,-85,-88,-6,-78,-83,26
2020-05-01,HT,-43,-33,-17,-54,-48,14
2020-05-01,HU,-79,-87,-11,-71,-83,31
2020-05-01,ID,-44,-23,-42,-67,-59,25
2020-05-01,ID_AC,-35,-19,-35,-60,-44,16
2020-05-01,ID_BA,-50,-38,-64,-82,-56,24
2020-05-01,ID_BB,-45,-19,-40,-77,-51,21
2020-05-01,ID_BE,-38,-26,-46,-65,-53,20
2020-05-01,ID_BT,-41,-15,-36,-75,-65,30
2020-05-01,ID_GO,-44,-27,-31,-67,-56,23
2020-05-01,ID_JA,-40,-21,-35,-60,-50,18
2020-05-01,ID_JB,-42,-19,-39,-66,-63,28
2020-05-01,ID_JI,-39,-20,-42,-64,-57,23
2020-05-01,ID_JK,-61,-28,-54,-76,-70,32
2020-05-01,ID_JT,-35,-20,-40,-60,-55,23
2020-05-01,ID_KB,-52,-31,-39,-63,-51,19
2020-05-01,ID_KI,-41,-16,-32,-66,-52,20
2020-05-01,ID_KR,-42,-19,-41,-77,-61,25
2020-05-01,ID_KS,-43,-23,-42,-67,-51,19
2020-05-01,ID_KT,-42,-26,-45,-59,-49,16
2020-05-01,ID_KU,-46,-22,-40,-62,-50,18
2020-05-01,ID_LA,-32,-12,-30,-49,-51,18
2020-05-01,ID_MA,-43,-25,-18,-71,-54,19
2020-05-01,ID_MU,-42,-18,-27,-55,-46,17
2020-05-01,ID_NB,-45,-27,-48,-68,-51,20
2020-05-01,ID_NT,-43,-25,-26,-62,-49,19
2020-05-01,ID_PA,-49,-40,-39,-58,-51,20
2020-05-01,ID_PB,-40,-26,-44,-67,-50,19
2020-05-01,ID_RI,-41,-24,-21,-64,-50,19
2020-05-01,ID_SA,-49,-26,-35,-67,-53,21
2020-05-01,ID_SB,-52,-32,-55,-69,-57,24
2020-05-01,ID_SN,-55,-30,-33,-73,-58,24
2020-05-01,ID_SR,-40,-30,-55,-67,-47,19
2020-05-01,ID_SS,-44,-26,-29,-58,-53,21
2020-05-01,ID_ST,-43,-22,-13,-65,-49,17
2020-05-01,ID_SU,-46,-26,-48,-59,-58,22
2020-05-01,IE,-74,-16,-22,-66,-64,31
2020-05-01,IL,-55,-15,-6,-37,-40,13
2020-05-01,IN,-85,-43,-62,-65,-64,30
2020-05-01,IN_AN,-88,,-74,-82,-51,31
2020-05-01,IN_AP,-85,-42,-61,-58,-54,29
2020-05-01,IN_AR,-70,-33,-14,-61,-20,14
2020-05-01,IN_AS,-83,-44,-26,-61,-46,21
2020-05-01,IN_BR,-80,-23,-16,-60,-42,17
2020-05-01,IN_CH,-94,-81,-99,-85,-77,38
2020-05-01,IN_CT,-78,-22,-58,-63,-34,21
2020-05-01,IN_DD,-80,-39,-83,-47,-51,31
2020-05-01,IN_DL,-89,-64,-96,-82,-81,36
2020-05-01,IN_DN,-71,4,-68,-72,-41,27
2020-05-01,IN_GA,-77,-49,-76,-55,-60,28
2020-05-01,IN_GJ,-87,-53,-69,-62,-64,33
2020-05-01,IN_HP,-73,-34,-39,-34,-40,16
2020-05-01,IN_HR,-82,-43,-89,-72,-65,31
2020-05-01,IN_JH,-82,-42,-49,-61,-47,23
2020-05-01,IN_JK,-11,120,230,180,72,23
2020-05-01,IN_KA,-83,-37,-71,-59,-72,33
2020-05-01,IN_KL,-85,-34,-19,-53,-58,33
2020-05-01,IN_LD,,,17,,-3,
2020-05-01,IN_MH,-87,-53,-75,-76,-77,38
2020-05-01,IN_ML,-81,-63,-26,-46,-36,21
2020-05-01,IN_MN,-81,-27,-16,-28,-37,13
2020-05-01,IN_MP,-83,-47,-70,-65,-55,27
2020-05-01,IN_MZ,-81,-26,-14,-28,-37,11
2020-05-01,IN_NL,-76,-45,-62,-62,-29,15
2020-05-01,IN_OR,-82,-40,-37,-60,-42,21
2020-05-01,IN_PB,-84,-49,-75,-70,-60,26
2020-05-01,IN_PY,-87,-49,-78,-53,-62,38
2020-05-01,IN_RJ,-82,-34,-77,-63,-54,24
2020-05-01,IN_SK,-75,-60,-44,-73,-35,17
2020-05-01,IN_TG,-89,-48,-68,-69,-71,35
2020-05-01,IN_TN,-86,-42,-43,-60,-70,36
2020-05-01,IN_TR,-80,-27,-14,-56,-28,17
2020-05-01,IN_UP,-83,-37,-56,-70,-56,24
2020-05-01,IN_UT,-78,-38,-61,-60,-46,25
2020-05-01,IN_WB,-88,-45,-56,-72,-63,28
2020-05-01,IQ,-54,-31,-41,-52,-16,14
2020-05-01,IT,-92,-90,-74,-86,-86,41
2020-05-01,IT_25,-93,-83,-79,-89,-89,45
2020-05-01,IT_34,-89,-92,-61,-83,-87,42
2020-05-01,IT_42,-89,-87,-59,-80,-84,37
2020-05-01,IT_45,-94,-94,-79,-87,-88,45
2020-05-01,IT_52,-91,-91,-57,-80,-87,41
2020-05-01,IT_55,-94,-94,-76,-81,-86,40
2020-05-01,IT_57,-93,-94,-82,-85,-88,43
2020-05-01,IT_62,-94,-92,-82,-89,-88,42
2020-05-01,IT_65,-91,-93,-69,-88,-85,38
2020-05-01,IT_67,-93,-93,-80,-81,-82,34
2020-05-01,IT_72,-93,-92,-82,-88,-85,37
2020-05-01,IT_75,-91,-92,-75,-89,-82,34
2020-05-01,IT_77,-91,-91,-64,-86,-79,32
2020-05-01,IT_78,-91,-83,-73,-88,-78,32
2020-05-01,IT_82,-94,-93,-77,-88,-84,34
2020-05-01,IT_88,-94,-93,-76,-84,-80,33
2020-05-01,JM,-47,-35,-53,-47,-43,26
2020-05-01,JO,-91,-85,-76,-94,-61,22
2020-05-01,JP,-35,1,4,-50,-35,19
2020-05-01,JP_01,-30,5,5,-48,-27,13
2020-05-01,JP_02,-23,2,11,-42,-23,12
2020-05-01,JP_03,-19,2,-4,-48,-23,14
2020-05-01,JP_04,-32,1,6,-55,-31,18
2020-05-01,JP_05,-22,1,8,-47,-22,13
2020-05-01,JP_06,-23,1,17,-52,-26,15
2020-05-01,JP_07,-23,2,14,-51,-29,16
2020-05-01,JP_08,-23,1,12,-56,-34,19
2020-05-01,JP_09,-25,0,17,-54,-31,18
2020-05-01,JP_10,-25,-1,16,-51,-30,17
2020-05-01,JP_11,-28,5,17,-51,-38,22
2020-05-01,JP_12,-34,1,22,-53,-39,22
2020-05-01,JP_13,-57,-2,-6,-59,-51,28
2020-05-01,JP_14,-39,4,23,-52,-47,25
2020-05-01,JP_15,-20,2,20,-51,-25,14
2020-05-01,JP_16,-28,3,11,-48,-29,17
2020-05-01,JP_17,-32,1,9,-60,-35,19
2020-05-01,JP_18,-27,4,7,-42,-28,17
2020-05-01,JP_19,-25,-2,-17,-56,-30,17
2020-05-01,JP_20,-26,1,3,-55,-28,16
2020-05-01,JP_21,-30,2,-11,-50,-32,18
2020-05-01,JP_22,-32,1,-7,-54,-30,17
2020-05-01,JP_23,-30,1,14,-53,-38,21
2020-05-01,JP_24,-25,-3,-4,-53,-32,17
2020-05-01,JP_25,-23,4,13,-56,-38,19
2020-05-01,JP_26,-37,1,0,-54,-36,18
2020-05-01,JP_27,-43,0,8,-51,-37,19
2020-05-01,JP_29,-24,4,-4,-46,-32,16
2020-05-01,JP_30,-25,4,1,-44,-23,12
2020-05-01,JP_31,-21,5,8,-43,-22,12
2020-05-01,JP_32,-24,0,-4,-42,-22,14
2020-05-01,JP_33,-24,2,7,-49,-25,15
2020-05-01,JP_34,-31,1,7,-50,-32,17
2020-05-01,JP_35,-22,2,-1,-46,-27,15
2020-05-01,JP_36,-25,-1,5,-45,-19,11
2020-05-01,JP_37,-29,-1,-12,-50,-26,15
2020-05-01,JP_38,-25,0,10,-43,-22,13
2020-05-01,JP_40,-34,-2,6,-55,-32,18
2020-05-01,JP_41,-25,-2,-13,-55,-24,15
2020-05-01,JP_42,-28,-1,-10,-43,-22,13
2020-05-01,JP_43,-27,0,-2,-41,-23,14
2020-05-01,JP_45,-25,2,-9,-39,-18,11
2020-05-01,JP_46,-25,0,-5,-48,-19,11
2020-05-01,JP_47,-40,-9,-41,-61,-28,17
2020-05-01,KE,-46,-31,-38,-43,-53,30
2020-05-01,KG,-63,-48,-29,-59,-63,19
2020-05-01,KH,-31,-18,-10,-51,-48,14
2020-05-01,KR,0,22,123,-10,-46,13
2020-05-01,KW,-72,-49,-67,-66,-46,25
2020-05-01,KZ,-55,-36,-19,-46,-65,20
2020-05-01,LA,-49,-29,-14,-62,-49,17
2020-05-01,LB,-49,-20,-12,-72,-56,16
2020-05-01,LI,,,,-66,-72,
2020-05-01,LK,-84,-83,-51,-79,-73,45
2020-05-01,LT,-49,-15,136,-47,-76,18
2020-05-01,LU,-92,-94,-52,-84,-90,44
2020-05-01,LV,-34,-15,91,-40,-75,17
2020-05-01,LY,-29,-5,-15,-35,1,10
2020-05-01,MD,-53,-37,-24,-61,-62,20
2020-05-01,MK,-75,-47,-20,-72,-78,24
2020-05-01,ML,-34,-27,-16,-50,-34,19
2020-05-01,MM,-58,-41,-22,-55,-53,23
2020-05-01,MN,1,28,23,3,1,-1
2020-05-01,MT,-67,-30,14,-46,-78,31
2020-05-01,MU,-84,-67,-78,-89,-83,38
2020-05-01,MX,-61,-22,-54,-67,-63,28
2020-05-01,MX_AGU,-64,-17,-43,-71,-66,29
2020-05-01,MX_BCN,-61,-15,-39,-67,-64,28
2020-05-01,MX_BCS,-70,-31,-65,-76,-63,29
2020-05-01,MX_CAM,-65,-27,-60,-63,-61,27
2020-05-01,MX_CHH,-60,-16,-44,-64,-66,28
2020-05-01,MX_CHP,-60,-24,-50,-62,-51,20
2020-05-01,MX_CMX,-72,-31,-66,-72,-72,34
2020-05-01,MX_COA,-60,-16,-55,-60,-64,28
2020-05-01,MX_COL,-58,-20,-40,-63,-55,23
2020-05-01,MX_DUR,-60,-24,-52,-61,-60,24
2020-05-01,MX_GRO,-65,-32,-58,-68,-54,21
2020-05-01,MX_GUA,-57,-17,-52,-56,-59,26
2020-05-01,MX_HID,-53,-22,-46,-62,-55,26
2020-05-01,MX_JAL,-57,-16,-47,-65,-62,26
2020-05-01,MX_MEX,-54,-16,-42,-64,-63,28
2020-05-01,MX_MIC,-56,-22,-37,-55,-49,20
2020-05-01,MX_MOR,-60,-24,-52,-60,-55,24
2020-05-01,MX_NAY,-67,-33,-63,-57,-56,24
2020-05-01,MX_OAX,-61,-31,-60,-56,-50,21
2020-05-01,MX_PUE,-59,-20,-50,-51,-59,25
2020-05-01,MX_QUE,-61,-16,-53,-51,-67,31
2020-05-01,MX_ROO,-76,-40,-74,-88,-70,36
2020-05-01,MX_SIN,-69,-34,-55,-72,-64,29
2020-05-01,MX_SON,-62,-23,-50,-63,-62,26
2020-05-01,MX_TAB,-68,-37,-56,-65,-63,27
2020-05-01,MX_TAM,-53,-14,-48,-60,-59,25
2020-05-01,MX_TLA,-49,-18,-42,-50,-54,23
2020-05-01,MX_VER,-55,-18,-48,-57,-54,21
2020-05-01,MX_ZAC,-62,-29,-57,-62,-56,23
2020-05-01,MY,-79,-35,-63,-78,-70,41
2020-05-01,MZ,-46,-39,-41,-38,-59,19
2020-05-01,NE,-30,-20,-31,-44,-35,19
2020-05-01,NG,-57,-45,-53,-54,-52,32
2020-05-01,NI,-38,-15,-23,-36,-52,17
2020-05-01,NL,-40,-9,2,-60,-44,17
2020-05-01,NO,-74,-78,119,-55,-82,24
2020-05-01,NO_03,-75,-68,81,-66,-87,30
2020-05-01,NO_11,-73,-81,179,-52,-82,24
2020-05-01,NO_15,-77,-77,156,-35,-80,22
2020-05-01,NO_18,-75,-80,154,-59,-77,17
2020-05-01,NO_30,-72,-78,154,-64,-83,27
2020-05-01,NO_34,-76,-82,51,-57,-80,24
2020-05-01,NO_38,-66,-76,151,-39,-79,22
2020-05-01,NO_42,-69,-71,131,-31,-79,23
2020-05-01,NO_46,-75,-80,88,-45,-81,24
2020-05-01,NO_50,-77,-77,171,-55,-83,22
2020-05-01,NO_54,-83,-85,100,-59,-78,19
2020-05-01,NP,-77,-64,-50,-69,-67,24
2020-05-01,NZ,-80,-23,-51,-69,-44,25
2020-05-01,OM,-60,-46,-63,-71,-34,19
2020-05-01,PA,-83,-61,-74,-81,-83,47
2020-05-01,PE,-83,-63,-75,-84,-78,42
2020-05-01,PE_AMA,,,-63,-81,-50,
2020-05-01,PE_ANC,-79,-64,-65,-86,-68,34
2020-05-01,PE_ARE,-81,-64,-70,-77,-74,41
2020-05-01,PE_AYA,-75,-61,-71,-87,-63,35
2020-05-01,PE_CAJ,-73,-58,-66,-84,-61,33
2020-05-01,PE_HUV,,,-51,-76,-51,
2020-05-01,PE_ICA,-77,-58,-75,-88,-67,36
2020-05-01,PE_LAL,-81,-58,-70,-78,-71,36
2020-05-01,PE_LAM,-84,-72,-72,-89,-75,37
2020-05-01,PE_LOR,-76,-51,-66,-64,-64,35
2020-05-01,PE_MDD,-70,-60,-72,-68,-53,
2020-05-01,PE_MOQ,-71,-71,-77,-91,-66,
2020-05-01,PE_PAS,,,-62,,-53,
2020-05-01,PE_PIU,-79,-68,-68,-86,-70,35
2020-05-01,PE_PUN,-71,-62,-61,-76,-61,34
2020-05-01,PE_TAC,-78,-64,-77,-83,-72,39
2020-05-01,PE_TUM,-69,-50,-70,-86,-62,
2020-05-01,PE_UCA,-79,-64,-71,-85,-69,38
2020-05-01,PG,-9,11,-13,-27,11,6
2020-05-01,PH,-84,-53,-59,-82,-74,39
2020-05-01,PK,-63,-48,-37,-57,-61,22
2020-05-01,PL,-82,-85,6,-74,-81,28
2020-05-01,PR,-55,-27,-50,-70,-50,26
2020-05-01,PT,-77,-44,-60,-81,-81,43
2020-05-01,PT_20,-83,-54,-69,-91,-81,37
2020-05-01,PT_30,-87,-64,-71,-75,-84,43
2020-05-01,PY,-70,-53,-66,-77,-66,33
2020-05-01,QA,-68,-40,-67,-64,-38,20
2020-05-01,RE,-96,-96,-91,-90,-74,
2020-05-01,RO,-69,-41,-49,-70,-64,23
2020-05-01,RS,-96,-96,-75,-92,-91,37
2020-05-01,RW,-65,-63,-18,-74,-61,33
2020-05-01,SA,-65,-36,-77,-83,-38,21
2020-05-01,SE,-46,-24,35,-60,-79,23
2020-05-01,SG,-68,-17,-73,-74,-83,55
2020-05-01,SI,-86,-92,8,-67,-85,31
2020-05-01,SK,-86,-89,23,-74,-78,30
2020-05-01,SN,-52,-35,-39,-62,-52,24
2020-05-01,SV,-75,-53,-69,-73,-75,37
2020-05-01,TG,-40,-30,-15,-43,-55,28
2020-05-01,TH,-46,3,-42,-56,-54,23
2020-05-01,TJ,-38,-26,-30,-40,-29,11
2020-05-01,TR,-87,-65,-72,-87,-80,38
2020-05-01,TT,-61,-18,-48,-73,-56,27
2020-05-01,TW,3,15,39,-16,-36,9
2020-05-01,TZ,-39,-23,-22,-31,-45,18
2020-05-01,UG,-70,-56,-29,-74,-56,32
2020-05-01,US,-32,-7,7,-43,-45,18
2020-05-01,US_AK,-16,5,65,-35,-34,13
2020-05-01,US_AL,-16,6,39,-17,-36,13
2020-05-01,US_AR,-8,13,95,-13,-33,10
2020-05-01,US_AZ,-31,-7,-17,-35,-44,17
2020-05-01,US_CA,-47,-9,-23,-48,-48,21
2020-05-01,US_CO,-31,-8,37,-45,-48,18
2020-05-01,US_CT,-37,-14,11,-51,-48,23
2020-05-01,US_DC,-59,-23,-56,-74,-66,27
2020-05-01,US_DE,-33,-14,-5,-42,-46,20
2020-05-01,US_FL,-36,-13,-27,-51,-43,18
2020-05-01,US_GA,-21,-2,45,-41,-43,15
2020-05-01,US_HI,-47,-24,-58,-65,-44,22
2020-05-01,US_IA,-21,15,150,-9,-38,12
2020-05-01,US_ID,-18,2,108,-15,-38,11
2020-05-01,US_IL,-34,-5,33,-42,-48,19
2020-05-01,US_IN,-23,-1,106,-16,-43,16
2020-05-01,US_KS,-20,-2,163,-9,-39,12
2020-05-01,US_KY,-20,7,88,-23,-42,15
2020-05-01,US_LA,-24,3,1,-35,-39,15
2020-05-01,US_MA,-45,-18,-13,-68,-56,26
2020-05-01,US_MD,-34,-14,14,-51,-52,24
2020-05-01,US_ME,-38,-15,-17,-50,-43,20
2020-05-01,US_MI,-37,-12,105,-38,-55,22
2020-05-01,US_MN,-32,-1,79,-46,-47,19
2020-05-01,US_MO,-18,1,108,-17,-35,13
2020-05-01,US_MS,-12,5,20,-16,-35,12
2020-05-01,US_MT,-23,13,72,-16,-33,11
2020-05-01,US_NC,-23,0,31,-39,-41,15
2020-05-01,US_ND,-22,-3,42,-18,-31,15
2020-05-01,US_NE,-20,6,111,-2,-39,14
2020-05-01,US_NH,-35,-12,3,-49,-46,23
2020-05-01,US_NJ,-53,-17,-15,-64,-56,27
2020-05-01,US_NM,-27,5,3,-22,-41,15
2020-05-01,US_NV,-37,-8,-36,-50,-51,20
2020-05-01,US_NY,-55,-15,-28,-64,-56,26
2020-05-01,US_OH,-28,-3,95,-21,-44,17
2020-05-01,US_OK,-10,9,61,-7,-36,12
2020-05-01,US_OR,-32,-4,15,-37,-44,16
2020-05-01,US_PA,-37,-11,15,-47,-48,21
2020-05-01,US_RI,-35,-10,23,-58,-48,23
2020-05-01,US_SC,-19,4,7,-19,-38,13
