date,key,mobility_driving,mobility_transit,mobility_walking,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-12,IN_DN,,,,-64,28,-59,-67,-23,18
2020-05-12,IN_GA,,,,-68,-25,-70,-40,-31,17
2020-05-12,IN_GJ,,,,-85,-51,-68,-58,-60,31
2020-05-12,IN_HP,,,,-61,-9,-27,-16,-25,10
2020-05-12,IN_HR,,,,-72,-23,-86,-59,-51,23
2020-05-12,IN_JH,,,,-78,-35,-44,-57,-38,20
2020-05-12,IN_JK,,,,9,146,244,213,89,10
2020-05-12,IN_KA,,,,-72,-17,-69,-43,-52,24
2020-05-12,IN_KL,,,,-73,-2,1,-32,-37,21
2020-05-12,IN_LD,,,,,,30,,-11,
2020-05-12,IN_MH,,,,-82,-40,-71,-68,-67,33
2020-05-12,IN_ML,,,,-66,-34,-19,-14,-22,16
2020-05-12,IN_MN,,,,-75,-17,-12,-17,-28,9
2020-05-12,IN_MP,,,,-77,-31,-67,-53,-47,23
2020-05-12,IN_MZ,,,,-76,-13,-13,-7,-30,6
2020-05-12,IN_NL,,,,-73,-41,-60,-50,-27,11
2020-05-12,IN_OR,,,,-75,-27,-33,-51,-31,16
2020-05-12,IN_PB,,,,-74,-25,-71,-56,-46,18
2020-05-12,IN_PY,,,,-72,-25,-74,-38,-37,27
2020-05-12,IN_RJ,,,,-77,-20,-73,-54,-44,20
2020-05-12,IN_SK,,,,-67,-35,-44,-59,-14,11
2020-05-12,IN_TG,,,,-83,-32,-65,-56,-58,26
2020-05-12,IN_TN,,,,-74,-20,-39,-45,-50,27
2020-05-12,IN_TR,,,,-74,-18,-10,-46,-21,15
2020-05-12,IN_UP,,,,-75,-18,-51,-60,-46,20
2020-05-12,IN_UT,,,,-66,-14,-52,-43,-32,18
2020-05-12,IN_WB,,,,-83,-32,-51,-65,-53,25
2020-05-12,IQ,,,,-15,12,-8,-13,-15,12
2020-05-12,IS,,,,,,,,,
2020-05-12,IT,,,,-56,-24,-27,-56,-42,19
2020-05-12,IT_21,,,,-58,-27,-19,-55,-43,20
2020-05-12,IT_23,,,,-68,-30,-40,-48,-45,18
2020-05-12,IT_25,,,,-61,-28,-21,-64,-46,22
2020-05-12,IT_34,,,,-57,-21,-38,-57,-36,18
2020-05-12,IT_36,,,,-59,-23,-46,-53,-38,20
2020-05-12,IT_42,,,,-53,-20,-28,-51,-43,19
2020-05-12,IT_45,,,,-55,-23,-13,-53,-38,19
2020-05-12,IT_52,,,,-57,-27,-31,-53,-40,20
2020-05-12,IT_55,,,,-56,-27,-32,-43,-38,18
2020-05-12,IT_57,,,,-54,-25,-29,-46,-38,18
2020-05-12,IT_62,,,,-57,-23,-40,-63,-50,22
2020-05-12,IT_65,,,,-54,-23,-20,-53,-41,17
2020-05-12,IT_67,,,,-51,-26,-20,-42,-41,15
2020-05-12,IT_72,,,,-54,-21,-30,-52,-42,17
2020-05-12,IT_75,,,,-50,-22,-15,-57,-41,15
2020-05-12,IT_77,,,,-51,-22,-16,-47,-42,15
2020-05-12,IT_78,,,,-53,-25,-17,-55,-43,15
2020-05-12,IT_82,,,,-52,-24,-22,-53,-42,15
2020-05-12,IT_88,,,,-56,-23,1,-46,-40,14
2020-05-12,IT_TN,,,,-53,-24,-46,-48,-41,16
2020-05-12,JM,,,,-42,-31,-52,-42,-41,22
2020-05-12,JO,,,,-37,-15,-35,-80,-39,16
2020-05-12,JP,,,,-30,0,6,-43,-23,13
2020-05-12,JP_01,,,,-28,3,16,-40,-19,9
2020-05-12,JP_02,,,,-12,2,21,-24,-8,4
2020-05-12,JP_03,,,,-15,1,14,-25,-6,5
2020-05-12,JP_04,,,,-24,-4,0,-42,-16,10
2020-05-12,JP_05,,,,-12,2,46,-24,-8,4
2020-05-12,JP_06,,,,-16,0,35,-33,-10,7
2020-05-12,JP_07,,,,-20,0,8,-37,-12,9
2020-05-12,JP_08,,,,-21,-2,0,-46,-18,11
2020-05-12,JP_09,,,,-21,-1,7,-42,-15,10
2020-05-12,JP_10,,,,-22,-1,15,-42,-16,11
2020-05-12,JP_11,,,,-25,4,16,-45,-28,16
2020-05-12,JP_12,,,,-31,0,21,-47,-30,17
2020-05-12,JP_13,,,,-53,-4,-6,-53,-44,23
2020-05-12,JP_14,,,,-37,2,14,-46,-37,19
2020-05-12,JP_15,,,,-17,2,26,-38,-12,7
2020-05-12,JP_16,,,,-24,-1,9,-38,-15,10
2020-05-12,JP_17,,,,-27,0,18,-50,-20,12
2020-05-12,JP_18,,,,-23,0,16,-28,-13,9
2020-05-12,JP_19,,,,-21,-1,-18,-46,-16,10
2020-05-12,JP_20,,,,-23,1,0,-44,-12,9
2020-05-12,JP_21,,,,-27,-1,-7,-40,-17,11
2020-05-12,JP_22,,,,-19,0,-5,-42,-15,11
2020-05-12,JP_23,,,,-29,-1,14,-45,-20,13
2020-05-12,JP_24,,,,-21,-1,-6,-42,-14,10
2020-05-12,JP_25,,,,-23,4,12,-44,-19,11
2020-05-12,JP_26,,,,-35,1,1,-46,-25,12
2020-05-12,JP_27,,,,-40,0,9,-44,-26,14
2020-05-12,JP_28,,,,-31,4,17,-40,-23,12
2020-05-12,JP_29,,,,-25,0,-5,-39,-22,12
2020-05-12,JP_30,,,,-19,1,10,-36,-14,8
2020-05-12,JP_31,,,,-17,2,12,-31,-8,6
2020-05-12,JP_32,,,,-18,-2,17,-28,-10,7
2020-05-12,JP_33,,,,-21,1,22,-36,-12,8
2020-05-12,JP_34,,,,-27,0,12,-39,-17,11
2020-05-12,JP_35,,,,-18,0,8,-32,-12,8
2020-05-12,JP_36,,,,-20,1,13,-35,-11,7
2020-05-12,JP_37,,,,-20,0,-4,-40,-13,9
2020-05-12,JP_38,,,,-20,-1,22,-29,-9,7
2020-05-12,JP_39,,,,-22,-4,13,-27,-10,7
2020-05-12,JP_40,,,,-29,-3,14,-48,-23,13
2020-05-12,JP_41,,,,-14,-1,-1,-36,-11,8
2020-05-12,JP_42,,,,-19,-1,-13,-31,-9,6
2020-05-12,JP_43,,,,-21,-2,0,-33,-13,9
2020-05-12,JP_44,,,,-19,-1,-15,-29,-11,7
2020-05-12,JP_45,,,,-18,1,-10,-26,-7,6
2020-05-12,JP_46,,,,-17,3,-10,-36,-8,5
2020-05-12,JP_47,,,,-35,-13,-61,-60,-24,16
2020-05-12,KE,,,,-35,-26,-24,-32,-31,21
2020-05-12,KG,,,,-44,-28,-12,-43,-45,11
2020-05-12,KH,,,,-25,-13,-17,-44,-20,8
2020-05-12,KR,,,,-4,7,35,-3,-1,2
2020-05-12,KW,,,,-88,-78,-77,-79,-80,43
2020-05-12,KZ,,,,-29,-11,7,-14,-36,11
2020-05-12,LA,,,,-26,-9,-6,-39,-20,7
2020-05-12,LB,,,,-34,-1,-10,-57,-37,11
2020-05-12,LI,,,,,,,-34,-23,
2020-05-12,LK,,,,-52,-28,-35,-47,-38,24
2020-05-12,LT,,,,-35,-2,23,-43,-40,15
2020-05-12,LU,,,,-47,-19,7,-43,-49,20
2020-05-12,LV,,,,-17,-1,21,-32,-34,11
2020-05-12,LY,,,,-14,14,6,-24,-18,12
2020-05-12,MA,,,,,,,,,
2020-05-12,MD,,,,-29,-19,-11,-39,-38,13
2020-05-12,MK,,,,-38,-8,26,-43,-38,13
2020-05-12,ML,,,,-13,-13,-1,-37,-7,9
2020-05-12,MM,,,,-45,-28,-14,-40,-27,15
2020-05-12,MN,,,,10,32,37,12,6,-2
2020-05-12,MT,,,,-44,-18,-5,-32,-45,20
2020-05-12,MU,,,,-73,-55,-67,-81,-71,31
2020-05-12,MX,,,,-55,-25,-48,-60,-48,21
2020-05-12,MX_AGU,,,,-52,-21,-37,-61,-46,21
2020-05-12,MX_BCN,,,,-52,-14,-33,-58,-42,20
2020-05-12,MX_BCS,,,,-67,-36,-65,-72,-53,25
2020-05-12,MX_CAM,,,,-61,-31,-60,-58,-50,22
2020-05-12,MX_CHH,,,,-53,-19,-39,-58,-47,21
2020-05-12,MX_CHP,,,,-53,-24,-45,-54,-41,16
2020-05-12,MX_CMX,,,,-67,-35,-62,-67,-62,28
2020-05-12,MX_COA,,,,-50,-20,-48,-49,-45,20
2020-05-12,MX_COL,,,,-48,-18,-39,-53,-33,16
2020-05-12,MX_DUR,,,,-48,-22,-45,-49,-41,17
2020-05-12,MX_GRO,,,,-58,-30,-51,-56,-47,18
2020-05-12,MX_GUA,,,,-50,-16,-44,-47,-41,19
2020-05-12,MX_HID,,,,-50,-25,-44,-55,-49,20
2020-05-12,MX_JAL,,,,-48,-19,-40,-54,-40,18
2020-05-12,MX_MEX,,,,-51,-21,-39,-59,-50,23
2020-05-12,MX_MIC,,,,-46,-18,-29,-43,-35,14
2020-05-12,MX_MOR,,,,-54,-25,-49,-53,-46,20
2020-05-12,MX_NAY,,,,-59,-31,-57,-46,-45,19
2020-05-12,MX_NLE,,,,-52,-19,-48,-62,-46,22
2020-05-12,MX_OAX,,,,-53,-28,-55,-49,-42,17
2020-05-12,MX_PUE,,,,-56,-24,-44,-44,-49,20
2020-05-12,MX_QUE,,,,-58,-25,-48,-41,-49,24
2020-05-12,MX_ROO,,,,-75,-45,-74,-86,-62,32
2020-05-12,MX_SIN,,,,-60,-31,-50,-61,-51,23
2020-05-12,MX_SLP,,,,-49,-22,-49,-52,-45,20
2020-05-12,MX_SON,,,,-52,-23,-40,-50,-47,19
2020-05-12,MX_TAB,,,,-64,-38,-56,-60,-52,23
2020-05-12,MX_TAM,,,,-48,-17,-44,-49,-42,18
2020-05-12,MX_TLA,,,,-43,-19,-37,-46,-45,18
2020-05-12,MX_VER,,,,-51,-21,-45,-49,-41,16
2020-05-12,MX_YUC,,,,-69,-40,-64,-77,-56,29
2020-05-12,MX_ZAC,,,,-54,-27,-51,-51,-45,18
2020-05-12,MY,,,,-60,-15,-47,-56,-36,23
2020-05-12,MZ,,,,-22,-11,-25,-22,-6,11
2020-05-12,"NA",,,,-21,-6,-18,-41,-12,11
2020-05-12,NE,,,,-19,-7,-21,-31,-16,10
2020-05-12,NG,,,,-40,-30,-44,-35,-38,23
2020-05-12,NI,,,,-33,-18,-25,-33,-16,11
2020-05-12,NL,,,,-27,-2,33,-55,-39,15
2020-05-12,NL_DR,,,,-18,-2,36,-49,-34,12
2020-05-12,NL_FL,,,,-23,-2,59,-51,-40,15
2020-05-12,NL_FR,,,,-24,-8,49,-43,-35,12
2020-05-12,NL_GE,,,,-22,0,36,-53,-37,14
2020-05-12,NL_GR,,,,-33,-9,28,-55,-41,14
2020-05-12,NL_LI,,,,-29,-3,38,-45,-35,13
2020-05-12,NL_NB,,,,-26,-3,36,-57,-36,14
2020-05-12,NL_NH,,,,-36,-5,18,-66,-45,17
2020-05-12,NL_OV,,,,-24,-3,49,-59,-37,14
2020-05-12,NL_UT,,,,-28,-3,34,-67,-47,18
2020-05-12,NL_ZE,,,,-20,0,32,-42,-31,11
2020-05-12,NL_ZH,,,,-26,0,30,-55,-41,15
2020-05-12,NO,,,,-9,9,27,-34,-29,10
2020-05-12,NO_03,,,,-26,1,30,-48,-46,17
2020-05-12,NO_11,,,,-5,8,37,-33,-25,10
2020-05-12,NO_15,,,,-11,4,2,-12,-22,9
2020-05-12,NO_18,,,,-2,10,18,-36,-18,6
2020-05-12,NO_30,,,,4,17,58,-40,-30,11
2020-05-12,NO_34,,,,-7,5,20,-21,-25,8
2020-05-12,NO_38,,,,0,16,43,-18,-24,8
2020-05-12,NO_42,,,,-3,14,46,-7,-24,8
2020-05-12,NO_46,,,,-12,7,17,-16,-28,10
2020-05-12,NO_50,,,,-11,9,23,-40,-32,12
2020-05-12,NO_54,,,,-17,8,-25,-45,-22,8
2020-05-12,NP,,,,-62,-43,-36,-52,-50,18
2020-05-12,NZ,,,,-70,-25,-52,-70,-40,22
2020-05-12,OM,,,,-52,-37,-45,-64,-39,20
2020-05-12,PA,,,,-68,-36,-60,-68,-64,34
2020-05-12,PE,,,,-82,-54,-65,-74,-67,35
2020-05-12,PE_AMA,,,,,,-50,-76,-35,
2020-05-12,PE_ANC,,,,-84,-54,-54,-80,-58,28
2020-05-12,PE_APU,,,,-79,-63,-56,-72,-43,
2020-05-12,PE_ARE,,,,-84,-58,-59,-69,-63,33
2020-05-12,PE_AYA,,,,-75,-53,-58,-82,-51,29
2020-05-12,PE_CAJ,,,,-79,-53,-57,-75,-51,27
2020-05-12,PE_CAL,,,,-75,-48,-59,-86,-70,36
2020-05-12,PE_CUS,,,,-86,-62,-63,-76,-58,33
2020-05-12,PE_HUC,,,,-80,-58,-57,-77,-52,26
2020-05-12,PE_HUV,,,,,,-41,-69,-39,
2020-05-12,PE_ICA,,,,-79,-52,-63,-82,-54,29
2020-05-12,PE_JUN,,,,-82,-57,-53,-78,-55,30
2020-05-12,PE_LAL,,,,-82,-51,-62,-72,-60,30
2020-05-12,PE_LAM,,,,-86,-66,-62,-82,-66,32
2020-05-12,PE_LIM,,,,-83,-53,-72,-73,-73,38
2020-05-12,PE_LOR,,,,-84,-61,-66,-66,-61,32
2020-05-12,PE_MDD,,,,-80,-48,-55,-57,-39,
2020-05-12,PE_MOQ,,,,-75,-59,-69,-89,-53,34
2020-05-12,PE_PAS,,,,,,-51,,-38,
2020-05-12,PE_PIU,,,,-83,-63,-61,-79,-63,30
2020-05-12,PE_PUN,,,,-74,-56,-53,-71,-48,27
2020-05-12,PE_SAM,,,,-84,-46,-49,-73,-47,25
2020-05-12,PE_TAC,,,,-77,-55,-67,-77,-59,32
2020-05-12,PE_TUM,,,,-77,-46,-64,-76,-52,
2020-05-12,PE_UCA,,,,-75,-40,-54,-68,-54,28
2020-05-12,PG,,,,0,21,-14,-25,21,3
2020-05-12,PH,,,,-78,-44,-51,-75,-65,33
2020-05-12,PK,,,,-38,-23,-17,-37,-32,15
2020-05-12,PL,,,,-30,-11,-8,-47,-31,13
2020-05-12,PL_02,,,,,,,,,
2020-05-12,PL_04,,,,-25,-11,7,-42,-28,11
2020-05-12,PL_06,,,,-30,-13,-27,-45,-34,11
2020-05-12,PL_08,,,,-19,-10,23,-38,-26,11
2020-05-12,PL_10,,,,-23,-7,1,-41,-30,12
2020-05-12,PL_12,,,,-41,-21,-50,-55,-40,16
2020-05-12,PL_14,,,,-35,-12,-15,-57,-43,18
2020-05-12,PL_16,,,,-24,-10,9,-43,-28,11
2020-05-12,PL_18,,,,-32,-8,-14,-47,-32,12
2020-05-12,PL_20,,,,-28,-9,0,-35,-15,11
2020-05-12,PL_22,,,,-25,-10,14,-49,-34,12
2020-05-12,PL_24,,,,-27,-8,-1,-39,-33,13
2020-05-12,PL_26,,,,-28,-7,-15,-36,-30,12
2020-05-12,PL_28,,,,-24,-9,16,-34,-28,10
2020-05-12,PL_30,,,,-26,-11,11,-47,-31,13
2020-05-12,PL_32,,,,-25,-12,-6,-38,-28,11
2020-05-12,PR,,,,-44,-25,-43,-67,-43,21
2020-05-12,PT,,,,-54,-21,-28,-61,-48,25
2020-05-12,PT_20,,,,-55,-27,-23,-70,-49,21
2020-05-12,PT_30,,,,-62,-35,-55,-50,-53,26
2020-05-12,PY,,,,-44,-29,-51,-56,-26,18
2020-05-12,QA,,,,-49,-19,-37,-47,-35,25
2020-05-12,RE,,,,-69,-57,-73,-64,-36,
2020-05-12,RO,,,,-50,-23,-30,-53,-43,15
2020-05-12,RS,,,,-10,1,7,-33,-32,7
2020-05-12,RU,,,,,,,,,
2020-05-12,RW,,,,-34,-24,-10,-37,-31,17
2020-05-12,SA,,,,-51,-21,-55,-73,-46,24
2020-05-12,SE,,,,-18,-3,33,-34,-24,9
2020-05-12,SE_110,,,,-25,-7,10,-42,-35,14
2020-05-12,SE_121,,,,-12,-3,71,-37,-22,11
2020-05-12,SE_122,,,,-8,-4,,-33,-20,8
2020-05-12,SE_123,,,,-17,-2,54,-33,-22,9
2020-05-12,SE_124,,,,-11,-3,,-30,-19,7
2020-05-12,SE_125,,,,-14,-4,,-37,-21,8
2020-05-12,SE_211,,,,-12,1,,-26,-16,7
2020-05-12,SE_212,,,,-16,-1,,-31,-23,9
2020-05-12,SE_213,,,,-4,2,,-20,-17,6
2020-05-12,SE_214,,,,,1,,-15,-15,5
2020-05-12,SE_221,,,,-6,-4,,-20,-17,7
2020-05-12,SE_224,,,,-13,-2,40,-38,-22,9
2020-05-12,SE_231,,,,-6,-3,,-26,-18,8
2020-05-12,SE_232,,,,-17,-2,61,-33,-23,10
2020-05-12,SE_311,,,,-18,-5,8,-22,-15,6
2020-05-12,SE_312,,,,-23,-11,11,-25,-18,7
2020-05-12,SE_313,,,,-15,-5,34,-24,-18,7
2020-05-12,SE_321,,,,-13,-3,,-21,-18,6
2020-05-12,SE_331,,,,-13,-3,38,-29,-23,8
2020-05-12,SE_332,,,,-11,-2,12,-24,-16,5
2020-05-12,SG,,,,-61,-15,-59,-64,-65,41
2020-05-12,SI,,,,-37,-19,-35,-50,-35,16
2020-05-12,SK,,,,-43,-3,14,-39,-32,12
2020-05-12,SN,,,,-37,-22,-27,-47,-30,17
2020-05-12,SV,,,,-80,-62,-70,-76,-67,34
2020-05-12,TG,,,,-25,-10,-9,-34,-11,15
2020-05-12,TH,,,,-34,2,-32,-42,-24,13
2020-05-12,TJ,,,,-44,-35,-32,-47,-38,14
2020-05-12,TR,,,,-46,4,-18,-45,-37,15
2020-05-12,TT,,,,-45,-21,-36,-67,-50,23
2020-05-12,TW,,,,-15,3,-14,-19,8,3
2020-05-12,TZ,,,,-24,-9,-15,-20,-21,10
2020-05-12,UA,,,,,,,,,
2020-05-12,UG,,,,-61,-48,-28,-68,-45,26
2020-05-12,US,,,,-28,-6,10,-41,-43,16
2020-05-12,US_AK,,,,-4,2,106,-31,-31,11
2020-05-12,US_AK_02020,,,,-7,3,143,-33,-37,13
2020-05-12,US_AK_02050,,,,,,,,-16,
2020-05-12,US_AK_02090,,,,-9,-3,,-57,-25,11
2020-05-12,US_AK_02110,,,,,,,-28,-40,
2020-05-12,US_AK_02122,,,,5,5,,,-23,6
2020-05-12,US_AK_02130,,,,,,,,-22,
2020-05-12,US_AK_02150,,,,,,,,-21,
2020-05-12,US_AK_02170,,,,13,6,,,-33,10
2020-05-12,US_AK_02185,,,,,,,,-11,
2020-05-12,US_AK_02220,,,,,,,,-18,
2020-05-12,US_AK_02261,,,,,,,,-17,
2020-05-12,US_AL,,,,-9,4,28,-9,-30,11
2020-05-12,US_AL_01001,,,,3,10,,,-29,10
2020-05-12,US_AL_01003,,,,-8,13,45,-11,-26,8
2020-05-12,US_AL_01005,,,,,,,,-18,
2020-05-12,US_AL_01007,,,,,,,,-22,
2020-05-12,US_AL_01009,,,,,5,,,-28,9
2020-05-12,US_AL_01011,,,,,,,,-21,
2020-05-12,US_AL_01013,,,,,,,,-30,
2020-05-12,US_AL_01015,,,,0,2,,,-27,8
2020-05-12,US_AL_01017,,,,8,11,,,-32,11
2020-05-12,US_AL_01019,,,,,,,,-21,
2020-05-12,US_AL_01021,,,,,5,,10,-28,7
2020-05-12,US_AL_01023,,,,,,,,-16,
2020-05-12,US_AL_01025,,,,,,,,-19,
2020-05-12,US_AL_01027,,,,,,,,-15,
2020-05-12,US_AL_01029,,,,,,,-5,-20,
2020-05-12,US_AL_01031,,,,6,13,,,-25,9
2020-05-12,US_AL_01033,,,,-9,1,-28,4,-24,8
2020-05-12,US_AL_01035,,,,,,,0,-18,
2020-05-12,US_AL_01037,,,,,,,,-16,
2020-05-12,US_AL_01039,,,,,16,,,-21,8
2020-05-12,US_AL_01041,,,,,,,,-25,
2020-05-12,US_AL_01043,,,,-1,9,,10,-24,6
2020-05-12,US_AL_01045,,,,-7,11,,-15,-25,8
2020-05-12,US_AL_01047,,,,-5,,,,-25,
2020-05-12,US_AL_01049,,,,-2,2,,,-22,7
2020-05-12,US_AL_01051,,,,6,3,,,-28,10
2020-05-12,US_AL_01053,,,,-8,,,,-22,
2020-05-12,US_AL_01055,,,,-5,-4,,-13,-25,8
2020-05-12,US_AL_01057,,,,,,,,-21,
2020-05-12,US_AL_01059,,,,,,,,-22,
2020-05-12,US_AL_01061,,,,,,,,-16,
2020-05-12,US_AL_01063,,,,,,,-9,-33,
2020-05-12,US_AL_01065,,,,,,,,-29,
2020-05-12,US_AL_01067,,,,,,,,-15,
2020-05-12,US_AL_01069,,,,-9,6,,-6,-22,9
2020-05-12,US_AL_01071,,,,-2,14,,,-27,7
2020-05-12,US_AL_01073,,,,-20,-1,,-21,-36,13
2020-05-12,US_AL_01075,,,,,,,,-14,
2020-05-12,US_AL_01077,,,,-7,6,,,-28,9
2020-05-12,US_AL_01079,,,,,,,,-18,
2020-05-12,US_AL_01081,,,,-18,3,,,-34,13
2020-05-12,US_AL_01083,,,,-1,4,43,,-32,12
2020-05-12,US_AL_01085,,,,,,,-11,-26,
2020-05-12,US_AL_01087,,,,,,,-27,-32,
2020-05-12,US_AL_01089,,,,-19,-2,35,-15,-40,15
2020-05-12,US_AL_01091,,,,,,,,-26,
2020-05-12,US_AL_01093,,,,,,,,-21,
2020-05-12,US_AL_01095,,,,-2,11,,,-24,8
2020-05-12,US_AL_01097,,,,-5,1,14,-14,-28,11
2020-05-12,US_AL_01099,,,,,,,,-25,
2020-05-12,US_AL_01101,,,,-14,1,22,6,-32,13
2020-05-12,US_AL_01103,,,,-5,6,46,-5,-25,8
2020-05-12,US_AL_01105,,,,,,,,-36,
2020-05-12,US_AL_01107,,,,,,,,-27,
2020-05-12,US_AL_01109,,,,-2,-7,,,-29,
2020-05-12,US_AL_01111,,,,,,,,-21,
2020-05-12,US_AL_01113,,,,10,34,,,-29,10
2020-05-12,US_AL_01115,,,,3,-2,,-9,-28,10
2020-05-12,US_AL_01117,,,,-13,-1,107,,-40,15
2020-05-12,US_AL_01119,,,,,,,,-31,
2020-05-12,US_AL_01121,,,,2,12,,-6,-25,8
2020-05-12,US_AL_01123,,,,-2,,,,-22,9
2020-05-12,US_AL_01125,,,,-10,5,9,-6,-33,11
2020-05-12,US_AL_01127,,,,5,21,,-2,-18,6
2020-05-12,US_AL_01129,,,,,,,,-17,
2020-05-12,US_AL_01131,,,,,,,,-24,
2020-05-12,US_AL_01133,,,,,,,,-16,
2020-05-12,US_AR,,,,-13,3,-9,-15,-32,12
2020-05-12,US_AR_05001,,,,,,,,-20,
2020-05-12,US_AR_05003,,,,,,,,-26,
2020-05-12,US_AR_05005,,,,-9,,,,-24,9
2020-05-12,US_AR_05007,,,,-20,-8,-16,-62,-46,19
2020-05-12,US_AR_05009,,,,-7,3,,,-31,13
2020-05-12,US_AR_05011,,,,,,,,-26,
2020-05-12,US_AR_05015,,,,,,,,-25,
2020-05-12,US_AR_05017,,,,,,,,-14,
2020-05-12,US_AR_05019,,,,,,,-16,-29,
2020-05-12,US_AR_05021,,,,,,,,-23,
2020-05-12,US_AR_05023,,,,,,,,-24,
2020-05-12,US_AR_05025,,,,,,,,-25,
2020-05-12,US_AR_05027,,,,,,,,-22,
2020-05-12,US_AR_05029,,,,,,,,-24,
2020-05-12,US_AR_05031,,,,-10,5,,-12,-28,10
2020-05-12,US_AR_05033,,,,-8,-8,,9,-31,12
2020-05-12,US_AR_05035,,,,-7,1,,-7,-32,13
2020-05-12,US_AR_05037,,,,,,,,-18,
2020-05-12,US_AR_05041,,,,,,,,-19,
2020-05-12,US_AR_05043,,,,,,,,-26,
2020-05-12,US_AR_05045,,,,-16,-2,,,-37,14
2020-05-12,US_AR_05047,,,,,,,-2,-27,
2020-05-12,US_AR_05049,,,,,,,,-20,
2020-05-12,US_AR_05051,,,,-11,1,8,,-27,10
2020-05-12,US_AR_05053,,,,,,,,-27,
2020-05-12,US_AR_05055,,,,7,16,,,-24,10
2020-05-12,US_AR_05057,,,,,,,,-23,
2020-05-12,US_AR_05059,,,,,,,-11,-26,9
2020-05-12,US_AR_05061,,,,,,,,-19,
2020-05-12,US_AR_05063,,,,-9,,,,-23,11
2020-05-12,US_AR_05065,,,,,,,,-22,
2020-05-12,US_AR_05067,,,,,,,,-23,
2020-05-12,US_AR_05069,,,,-6,14,,5,-24,8
2020-05-12,US_AR_05071,,,,,,,,-29,
2020-05-12,US_AR_05075,,,,,,,,-27,
2020-05-12,US_AR_05079,,,,,,,,-21,
2020-05-12,US_AR_05081,,,,,,,,-22,
2020-05-12,US_AR_05083,,,,,,,,-28,
2020-05-12,US_AR_05085,,,,-8,5,,,-31,13
2020-05-12,US_AR_05087,,,,,,,,-30,
2020-05-12,US_AR_05089,,,,,,,,-25,
2020-05-12,US_AR_05091,,,,-2,4,,-14,-22,7
2020-05-12,US_AR_05093,,,,-6,,,-13,-30,10
2020-05-12,US_AR_05095,,,,,,,,-15,
2020-05-12,US_AR_05097,,,,,,,,-24,
2020-05-12,US_AR_05099,,,,,,,-26,-21,
2020-05-12,US_AR_05101,,,,,,,,-26,
2020-05-12,US_AR_05103,,,,,,,,-21,
2020-05-12,US_AR_05105,,,,,,,,-31,
2020-05-12,US_AR_05107,,,,,,,,-24,
2020-05-12,US_AR_05109,,,,,,,,-27,
2020-05-12,US_AR_05111,,,,,,,,-16,
2020-05-12,US_AR_05113,,,,,,,,-25,
2020-05-12,US_AR_05115,,,,-12,7,,1,-30,11
2020-05-12,US_AR_05117,,,,,,,,-22,
2020-05-12,US_AR_05119,,,,-21,-2,-33,-26,-36,15
2020-05-12,US_AR_05121,,,,,,,,-24,
2020-05-12,US_AR_05123,,,,,,,-3,-25,
2020-05-12,US_AR_05125,,,,-1,4,-52,-10,-31,13
2020-05-12,US_AR_05127,,,,,,,,-22,
2020-05-12,US_AR_05129,,,,,,,,-24,
2020-05-12,US_AR_05131,,,,-10,2,-22,-38,-31,13
2020-05-12,US_AR_05133,,,,,,,,-24,
2020-05-12,US_AR_05135,,,,,,,,-18,
2020-05-12,US_AR_05137,,,,,,,,-22,
2020-05-12,US_AR_05139,,,,-1,17,,,-22,9
2020-05-12,US_AR_05141,,,,,,,,-37,
2020-05-12,US_AR_05143,,,,-19,-3,-11,-23,-39,16
2020-05-12,US_AR_05145,,,,-8,1,,5,-25,10
2020-05-12,US_AR_05149,,,,,,,,-23,
2020-05-12,US_AZ,,,,-24,-7,-14,-31,-41,14
2020-05-12,US_AZ_04001,,,,-32,13,13,8,-40,13
2020-05-12,US_AZ_04003,,,,-23,-7,-6,-24,-33,11
2020-05-12,US_AZ_04005,,,,-21,12,18,-16,-41,14
2020-05-12,US_AZ_04007,,,,5,37,56,,-20,7
2020-05-12,US_AZ_04009,,,,3,22,,,-26,8
2020-05-12,US_AZ_04011,,,,,,,,-35,
2020-05-12,US_AZ_04012,,,,-51,-42,-66,-24,-22,
2020-05-12,US_AZ_04013,,,,-26,-8,-16,-35,-44,16
2020-05-12,US_AZ_04015,,,,-10,2,15,-6,-26,7
2020-05-12,US_AZ_04017,,,,11,14,66,11,-32,9
2020-05-12,US_AZ_04019,,,,-26,-8,-22,-31,-39,14
2020-05-12,US_AZ_04021,,,,-15,-8,-44,-14,-37,12
2020-05-12,US_AZ_04023,,,,-38,,-3,3,-34,12
2020-05-12,US_AZ_04025,,,,-15,0,14,-11,-28,8
2020-05-12,US_AZ_04027,,,,-35,-26,-43,-48,-34,11
2020-05-12,US_CA,,,,-45,-10,-17,-46,-47,19
2020-05-12,US_CA_06001,,,,-55,-14,3,-66,-60,26
2020-05-12,US_CA_06005,,,,,2,,,-32,
2020-05-12,US_CA_06007,,,,-36,1,-32,,-37,13
2020-05-12,US_CA_06009,,,,-45,,,,-31,9
2020-05-12,US_CA_06011,,,,,,,-24,-28,
2020-05-12,US_CA_06013,,,,-48,-8,-2,-58,-51,22
2020-05-12,US_CA_06015,,,,,,-16,,-29,
2020-05-12,US_CA_06017,,,,-47,-7,-26,-40,-46,17
